state,scenario,cycle,mean_ba_mean,mean_ba_lo,mean_ba_hi,mean_vol_mean,mean_vol_lo,mean_vol_hi,mean_carbon_mean,mean_carbon_lo,mean_carbon_hi,total_tpa_mean,total_tpa_lo,total_tpa_hi,harvest_rate_mean,harvest_rate_lo,harvest_rate_hi,plant_rate_mean,plant_rate_lo,plant_rate_hi,gr_ratio_mean,gr_ratio_lo,gr_ratio_hi,n_sims
AL,No_harvest,7,38.06384314928779,36.215819973561395,39.77042283201783,779.9848945594626,732.6578234128431,823.8128131842974,21298.098136859713,20127.05212612215,22362.82214370415,458.0711583619995,411.63214575965196,508.0546556369759,0.18761742285500718,0.17584475503941568,0.20160017929179735,0.14180214225758597,0.12896017542930766,0.1535451734286513,3.0808248789607213,2.5906528885669875,3.6190182912410807,100
AL,No_harvest,8,37.354972782002335,35.40037866907885,39.2860840419335,755.2291766214241,714.3260280379911,802.5645524158158,20738.50091382192,19647.550510442543,21901.33530441424,467.9394936693519,422.3472329338374,526.0251197774666,0.17801023141649247,0.16205874581007607,0.19259467365850436,0.13547985398353055,0.12125140047304866,0.14656678356952368,3.1344736071913375,2.7090835302759735,3.732424178952045,100
AL,No_harvest,9,36.77405004241835,34.83029531567827,38.64942319519093,736.2148865151948,689.0654818929211,782.9369772518467,20288.972347867566,19155.28411642129,21363.423093040656,478.45445771053335,425.93467645581086,548.4842579356254,0.16963589455430547,0.15413594176098866,0.18460706150341682,0.1291974721854501,0.1155447749144829,0.1428637605563835,3.1874394416954885,2.7576741270802705,3.7611408567038227,100
AL,No_harvest,10,36.32564009189876,34.54098102662283,38.23998113836953,723.2913119620175,680.6972437760232,770.4112373108934,19980.525263623185,18923.310252060466,21169.645111370777,492.26704493183854,430.21891460320114,582.9161332625719,0.1600714225752844,0.14720076679166336,0.17532165587050605,0.12176448399217725,0.10950927700941238,0.13535586680667636,3.2907647637511093,2.727575949066759,4.010705825896749,100
AL,No_harvest,11,35.95488254395384,34.37507277479986,37.25392886767492,709.75650990085785,665.1491096983145,754.6125933467338,19697.82678197561,18728.259852579824,20643.18853256671,500.46939426322405,433.74590454089736,614.6974599918954,0.15276091924804489,0.13851789378970383,0.16806860485173508,0.11731606503131563,0.106262138755273,0.1309846103257191,3.2940733180126656,2.7453434490792086,3.854760194469103,100
AL,No_harvest,12,35.7448357612044,34.209779621734114,37.454693993814516,702.4273192136367,665.489151779457,744.9878233748311,19590.370305507735,18597.967792041738,20710.343603995505,515.6963760052374,440.8201819895967,692.5869700827085,0.14344074082409275,0.1276874836179363,0.15675163702266787,0.10984403223784198,0.09458820012755487,0.12129890265306442,3.3843769218552198,2.839200108943661,4.0721284782112885,100
AL,No_harvest,13,35.4515055993384,33.86080340758487,37.15925163787166,693.6305830522712,656.5474573299095,738.4942598134801,19410.003764684723,18453.973782419347,20493.355025472832,535.6402655524082,437.4798851422046,776.5425317368705,0.1376245168232183,0.12720946819574444,0.15121614704626607,0.10585281376503111,0.09578545296974027,0.11688025200327476,3.370260796988003,2.844018783222153,4.0306905109629625,100
AL,No_harvest,14,35.3667447524922,33.47580085736455,37.38448183883693,686.8977833224978,640.5209591945436,736.7521222327024,19298.186936681825,18179.022006821535,20577.29323559173,559.8765800925439,440.68028791101005,862.7577576166341,0.13051205923623974,0.11965864031313328,0.1426947356220839,0.10049807399923281,0.08924290899731979,0.11272582725033595,3.389630686648,2.844715246951095,4.11652842863991,100
AL,No_harvest,15,35.26495834619127,33.4137117492274,37.209224840534816,686.6702374084417,634.6959631845068,734.3734549621681,19262.08865648491,18047.99091301993,20679.239946062335,592.3750817358466,460.4244278349971,1012.8711503910718,0.12272047467860121,0.10900326180461023,0.13626036768547542,0.09460452256828239,0.08277569505328757,0.10612564937407554,3.503499818756583,2.853011256997843,4.317654038908657,100
AL,No_harvest,16,35.157063177367796,33.32079963490906,36.88207268739098,682.0644974610628,638.3385070247085,723.6691967322904,19155.9497942994,18106.967574297778,20224.8690303489,630.118546907678,465.65240683498047,1255.9902746781286,0.11767304111506802,0.10348865344817229,0.13449479121276925,0.09053469850101939,0.07896284479945441,0.10381457128670052,3.457857333873316,2.705014649566812,4.522687189081381,100
AR,BAU,1,56.76197402906153,55.679168419013806,57.970814969984566,1135.7159727840422,1113.797930277934,1160.7945672323674,30395.404728693265,29892.484613452358,30992.08731783754,367.7127844083517,359.0551258203865,373.73913987173273,0.4063815285474234,0.39587029016178765,0.416552505236632,0.2954710719280358,0.28277765109406167,0.3072851721333695,0.7110248100654666,0.6639708797657604,0.7511748611814186,100
AR,BAU,2,52.095315375295485,50.88466963521432,53.27190616079564,1042.6655605972376,1015.4779618743833,1074.1662991601554,28258.667992668157,27728.109517927485,28945.80738356052,361.34843386263867,352.4275602847164,372.2895714777756,0.27279209600306215,0.262190711105061,0.28265486252095656,0.19398639490018788,0.1832114822594723,0.20369364475828355,1.7084635976363778,1.5508599748484038,1.8591016312524533,100
AR,BAU,3,49.26834126905475,47.92035096565944,50.44371708506807,989.062057329741,959.663241986544,1017.8773471163797,27027.536316907957,26347.23570607447,27745.622980382403,363.2980475555044,351.89418386062954,375.38068105602486,0.21793542964256665,0.20515881747981868,0.2300878258441948,0.15382511763602316,0.14202729154171223,0.16416357583752744,2.190928353597268,1.975362046035353,2.455440921639027,100
AR,BAU,4,47.07589226618815,45.70092532838056,48.21399579766907,941.2849469841499,909.0933418215288,976.6199815810551,25887.516937073146,25074.166142746224,26646.05394997011,368.5263934738326,355.68977887343976,387.6757376524706,0.1914937008439406,0.1811462946894837,0.20128281847629992,0.13456753168850366,0.1267472420642925,0.14342561591562786,2.3883788867110605,2.130911932144818,2.615071421112223,100
AR,BAU,5,45.207618263526186,44.04288236732915,46.35692169958125,898.758569943145,868.1601597664358,931.2403627274894,24823.28643269034,24111.153681818665,25565.97524215936,372.560751775315,356.2740194174048,389.01451404504763,0.17419450987022722,0.1627201741438538,0.18580065066610435,0.12314156245564054,0.11345417293147439,0.13339015028331952,2.545770988242005,2.254255021666535,2.8879973869568154,100
AR,BAU,6,43.6082693749423,42.48261665781793,45.31567010559891,859.7794228833322,828.3007291059384,896.4953718894002,23883.63724111182,23239.78844353679,24830.502213752978,378.4385369718664,359.8847602888154,398.7975608037263,0.16083363011880994,0.14916703592106817,0.17159981884603007,0.11331220076532154,0.10418426400618343,0.12371473000971146,2.613018155203719,2.2640569137516584,3.0130305130720165,100
AR,BAU,7,42.312289870349666,41.249919938967,43.59012002758274,826.8593467771825,801.6773336643455,853.9468012361722,23033.432232540286,22340.75668423577,23768.10874578052,387.9563569719014,364.88588780848227,415.48572902096504,0.14848581225549728,0.13843084563952035,0.15891575047569323,0.10463685764380637,0.0952954635074757,0.11580121643359212,2.6760485472359954,2.2755365381810724,3.108131692285906,100
AR,BAU,8,41.1046595997759,39.875867119778775,42.567975686836746,797.7564672696918,767.9605752231608,830.6063063360205,22276.788821357175,21537.874447652553,23077.761664731042,395.35323648068106,369.2658647467293,427.5272120881292,0.14015684986924976,0.12944553525303037,0.1513342961329397,0.09773012310865835,0.08934265835684321,0.10817742264182043,2.726539624343523,2.392846974161179,3.162755280656107,100
AR,BAU,9,40.12301835816816,38.970080348030734,41.38468422007031,773.8251860124435,749.2441385971,805.3949188649347,21666.71837300121,20918.565110755346,22368.70798759436,408.1452416789909,372.07050542927385,460.9640143546077,0.1313265734361058,0.12162496140498887,0.14250035058072755,0.09119832086964454,0.08359825149024323,0.10132455656008492,2.8224702694518378,2.393913511578679,3.3658083989392704,100
AR,BAU,10,39.285533359160276,38.21160053343254,40.42100290569366,754.3441841295389,727.9323028792269,786.8352136629328,21133.909303282308,20454.930883369154,21876.721689595022,422.8392888064884,373.1021383756014,498.0899189221029,0.12346062176896717,0.11321456887660236,0.13346723136119806,0.08524876583921917,0.0760929754666336,0.09419222380486067,2.8633975567901513,2.4461424511989103,3.2985842903248295,100
AR,BAU,11,38.529706089113645,37.53200588475062,39.76453979075613,735.3436936661225,710.5513776980472,761.8617825087124,20644.741330289744,20045.071350812315,21281.407953871527,438.7521876227853,377.9138347449775,530.7692131255715,0.1163509818508717,0.10755994951370164,0.12625483046186156,0.08072311228622268,0.07457793305463294,0.0883224588264047,2.8478319155033973,2.4039605640766437,3.3081518298270027,100
AR,BAU,12,37.85750292105644,37.123068663926276,38.9686918357846,719.2204605936993,697.5006821024527,747.633514395566,20202.550345447868,19626.07912966543,20894.44659372514,461.5564259960447,381.02637652522094,593.8368280142008,0.10997639567640395,0.10146736106306897,0.1190307066845076,0.07590847922628616,0.06869334862123323,0.08419948418362684,2.8705096625376676,2.4311181389088956,3.3918207587379223,100
AR,BAU,13,37.25067858413489,36.142102036473176,38.22925552640308,704.1683170379728,683.9618558831644,733.4089054803852,19804.612829743364,19177.4136608006,20380.4969140225,487.39447252214626,380.0305508334869,687.5750543775953,0.10478342791937784,0.09562059587582544,0.11366232789998416,0.07238012278155793,0.06389494303548221,0.07977555784143059,2.876736749752112,2.3474353983760063,3.5459290738867812,100
AR,BAU,14,36.75837233469016,35.49484625263021,38.102777372557696,692.9343552387732,667.4381509133482,720.6592359532704,19508.88085343615,18815.602487001008,20166.312708801994,518.0707258232053,378.20200041160155,793.8857560346823,0.09886515747298472,0.09053480475382003,0.10664108307899084,0.06828100215220878,0.059474634830229384,0.0770174882628274,2.935729383499183,2.43799481324713,3.5314535285753132,100
AR,BAU,15,36.327668225714454,35.17306107213558,37.61363239458015,681.9587371072186,660.3082915087907,715.9327654713787,19239.808662700147,18652.827694149106,19952.863438482706,553.221424894362,386.9295731111453,963.4616935168154,0.09349516299035997,0.08345599045494288,0.10310539907166444,0.06476516840122962,0.05694090607268482,0.07241323947315004,2.967424080890466,2.5189064210273773,3.478139136225531,100
AR,BAU,16,35.94055565047314,34.96624295606955,37.18798446194873,672.0027798679428,643.793668502916,701.3574093279685,18988.356734756693,18403.643030427644,19610.41986360953,600.2717393410953,393.88271360097417,1134.6833913287583,0.08892118815382614,0.08159632746559642,0.0956879262110161,0.061537495423296756,0.05501665283815956,0.06761792142359677,2.967094314171646,2.4563658343328063,3.581639644267952,100
AR,Harvest_m25_mill,1,56.73071841249879,55.71671909747237,57.6386985294383,1134.9618605780663,1112.8985016919623,1155.3252447657037,30391.199947166002,29871.209113706525,30837.23040389822,367.2326460628228,359.33321587916316,374.6922881288671,0.4072049452921771,0.3958168780223197,0.41759962049335864,0.2961137562771754,0.2859438567941416,0.30643254757974525,0.7131554879501426,0.6729352846380003,0.7480335043685544,100
AR,Harvest_m25_mill,2,52.02510750530922,50.86486934398336,53.31900969587167,1040.100267136316,1013.2157017496157,1069.462279190539,28219.6492079085,27578.44165634258,28929.172490161487,360.5961192663946,350.16175970223975,372.15432675564693,0.2731796883208949,0.2612352359889121,0.28490185644143506,0.1934722763741856,0.18166355160232894,0.2049898801761419,1.693119010061538,1.5420475955650323,1.8331496418669628,100
AR,Harvest_m25_mill,3,49.249481353223494,48.118017821842074,50.5916700991456,988.66010006129,957.3119067778346,1016.3349364776764,27035.21104120164,26352.133455965122,27613.03209200115,363.1780502462161,350.84824227268666,377.37254248817123,0.21767009249919722,0.20810956983818515,0.23192677186007446,0.15380721271440326,0.1442994344882954,0.1661866661889963,2.183750937991578,1.9277971458504335,2.410951881696925,100
AR,Harvest_m25_mill,4,47.069526455654575,45.93121890200537,48.54187824322463,941.348444523594,909.2590321017673,968.9833829811421,25900.63997906429,25218.832065998064,26567.093334795543,369.7688992067724,354.83919856452576,385.27174554736104,0.1910500824995878,0.18010046120645273,0.20428257651470177,0.134752424606101,0.12281238095430057,0.14507109652720807,2.4193215158292922,2.160047726588033,2.683266793559213,100
AR,Harvest_m25_mill,5,45.27845139721269,44.10637850384837,46.96839824012511,900.3822022274898,870.7757445671698,937.4340661424374,24882.123742885888,24188.95742089783,25840.124004948266,374.3463826191435,358.7317845930122,391.02907309434363,0.1736989315000027,0.16112614155410532,0.185729257887687,0.12208187502473516,0.11030586329009867,0.13140213615730367,2.543437815759569,2.238301160037866,2.9140228836822333,100
AR,Harvest_m25_mill,6,43.70809963552533,42.35533997021592,45.227387468744496,861.6745765747056,827.3993621796096,899.4821987727069,23937.629953279687,23071.41254011471,24770.400728541317,379.3697308328174,359.4715140992527,400.48880133096657,0.16094802443673692,0.150294145116729,0.17398085851056147,0.11413639748067056,0.10488919705702614,0.12480033559956592,2.6082305134654282,2.274857437718954,2.907662199303242,100
AR,Harvest_m25_mill,7,42.324789113828075,40.92350135114686,43.782452473025444,827.7619890756479,798.3655369059339,855.6699994655814,23057.011573953845,22388.083693228225,23815.964335735516,387.89027126600683,364.2853006717306,416.64295070013463,0.1492742343937318,0.13864390378766933,0.15834043759833155,0.10539293920785521,0.09870823779888634,0.11304714488925015,2.6858246391446206,2.338202103370924,3.063796176492925,100
AR,Harvest_m25_mill,8,41.22978446112008,39.943715087127586,42.76285553442145,800.8026276428047,772.3537328230318,832.919108887429,22350.776655394115,21705.64763475929,23276.404242772238,396.9381996392254,366.0311850066082,441.8693563308374,0.14016039903260066,0.1296585539621254,0.15188795468930366,0.09851017991243774,0.09056171983356451,0.1084192490151848,2.7414341933066,2.3567946376036217,3.203765141008051,100
AR,Harvest_m25_mill,9,40.27741313518468,38.89982398415492,41.8225389665875,777.0214833722937,750.2707343448633,809.8474966580277,21732.493859035876,20940.950997265823,22552.749707055165,407.191765025643,366.47623622923794,462.1981321316166,0.13201309327489888,0.12145755616622636,0.14171614640753455,0.09136227405139577,0.08208763908189629,0.10100900152386078,2.7984187014665527,2.4819237703167234,3.229677407742413,100
AR,Harvest_m25_mill,10,39.3074777855811,37.909797519327554,40.671533177878345,754.6561108795917,728.8525611291618,782.3359552767256,21144.562663095072,20451.45087186624,21983.388802106158,419.55565399668575,367.89975500030414,504.4282029715382,0.12410966455360332,0.11577118599843353,0.13297453982570517,0.08591165349787562,0.07561733575101001,0.09345966965337557,2.821910826855733,2.4568569192152454,3.2464741436790003,100
AR,Harvest_m25_mill,11,38.57684057142188,37.220197901225916,39.73329336160888,736.8620544484735,706.2318513327557,766.7558647997275,20669.912683554187,19891.046212071866,21429.987166593466,437.33591461356866,373.48790685519754,561.6184857935706,0.11772863223233582,0.10884770821294236,0.1296013366900965,0.08157745178141675,0.07296909069653962,0.08929753112540642,2.853350978389677,2.4615039239631114,3.268602235955024,100
AR,Harvest_m25_mill,12,37.91467289642626,36.785674435857544,39.41255947568514,720.7694016329373,693.9095109801283,752.2436995086264,20259.31049006491,19545.66405942034,21048.84809848223,461.2547652787653,372.23153716863055,632.3626923388476,0.1109987836386358,0.10208455618433673,0.12067110914339704,0.07686498085750743,0.06880948677200513,0.08636897372232569,2.904093235805636,2.4674345658465837,3.291798485153764,100
