model,dom,scenario,year,forest_TgC,hwp_TgC,total_TgC,forest_TgC_se
LANDIS,31,reserve,2096,38.905,0,38.905,2.229
LANDIS,31,reserve,2097,39.035,0,39.035,2.237
LANDIS,31,reserve,2098,39.163,0,39.163,2.244
LANDIS,31,reserve,2099,39.289,0,39.289,2.251
LANDIS,31,reserve,2100,39.413,0,39.413,2.258
LANDIS,31,BAU,2025,22.4,0,22.4,1.284
LANDIS,31,BAU,2026,22.732,0.009,22.741,1.303
LANDIS,31,BAU,2027,23.059,0.018,23.077,1.321
LANDIS,31,BAU,2028,23.384,0.026,23.41,1.34
LANDIS,31,BAU,2029,23.704,0.034,23.737,1.358
LANDIS,31,BAU,2030,24.021,0.041,24.062,1.376
LANDIS,31,BAU,2031,24.333,0.048,24.381,1.394
LANDIS,31,BAU,2032,24.642,0.055,24.698,1.412
LANDIS,31,BAU,2033,24.95,0.062,25.012,1.43
LANDIS,31,BAU,2034,25.252,0.069,25.321,1.447
LANDIS,31,BAU,2035,25.551,0.076,25.626,1.464
LANDIS,31,BAU,2036,25.845,0.082,25.927,1.481
LANDIS,31,BAU,2037,26.135,0.088,26.224,1.498
LANDIS,31,BAU,2038,26.422,0.095,26.517,1.514
LANDIS,31,BAU,2039,26.704,0.101,26.805,1.53
LANDIS,31,BAU,2040,26.982,0.107,27.089,1.546
LANDIS,31,BAU,2041,27.257,0.113,27.371,1.562
LANDIS,31,BAU,2042,27.527,0.119,27.647,1.577
LANDIS,31,BAU,2043,27.795,0.126,27.92,1.593
LANDIS,31,BAU,2044,28.057,0.132,28.189,1.608
LANDIS,31,BAU,2045,28.317,0.138,28.454,1.623
LANDIS,31,BAU,2046,28.572,0.143,28.715,1.637
LANDIS,31,BAU,2047,28.822,0.149,28.972,1.652
LANDIS,31,BAU,2048,29.07,0.155,29.225,1.666
LANDIS,31,BAU,2049,29.313,0.161,29.474,1.68
LANDIS,31,BAU,2050,29.552,0.167,29.719,1.693
LANDIS,31,BAU,2051,29.788,0.173,29.961,1.707
LANDIS,31,BAU,2052,30.02,0.178,30.198,1.72
LANDIS,31,BAU,2053,30.247,0.184,30.432,1.733
LANDIS,31,BAU,2054,30.471,0.19,30.661,1.746
LANDIS,31,BAU,2055,30.692,0.196,30.888,1.759
LANDIS,31,BAU,2056,30.909,0.201,31.111,1.771
LANDIS,31,BAU,2057,31.123,0.207,31.33,1.783
LANDIS,31,BAU,2058,31.334,0.212,31.547,1.795
LANDIS,31,BAU,2059,31.542,0.218,31.76,1.807
LANDIS,31,BAU,2060,31.746,0.224,31.97,1.819
LANDIS,31,BAU,2061,31.947,0.229,32.176,1.831
LANDIS,31,BAU,2062,32.145,0.234,32.379,1.842
LANDIS,31,BAU,2063,32.339,0.24,32.579,1.853
LANDIS,31,BAU,2064,32.53,0.245,32.776,1.864
LANDIS,31,BAU,2065,32.718,0.251,32.969,1.875
LANDIS,31,BAU,2066,32.904,0.256,33.16,1.885
LANDIS,31,BAU,2067,33.085,0.261,33.346,1.896
LANDIS,31,BAU,2068,33.264,0.267,33.531,1.906
LANDIS,31,BAU,2069,33.439,0.272,33.711,1.916
LANDIS,31,BAU,2070,33.612,0.277,33.889,1.926
LANDIS,31,BAU,2071,33.781,0.282,34.063,1.936
LANDIS,31,BAU,2072,33.947,0.288,34.235,1.945
LANDIS,31,BAU,2073,34.11,0.293,34.403,1.955
LANDIS,31,BAU,2074,34.27,0.298,34.568,1.964
LANDIS,31,BAU,2075,34.428,0.303,34.731,1.973
LANDIS,31,BAU,2076,34.583,0.308,34.891,1.982
LANDIS,31,BAU,2077,34.735,0.313,35.048,1.99
LANDIS,31,BAU,2078,34.885,0.318,35.203,1.999
LANDIS,31,BAU,2079,35.03,0.323,35.353,2.007
LANDIS,31,BAU,2080,35.175,0.328,35.503,2.016
LANDIS,31,BAU,2081,35.316,0.333,35.649,2.024
LANDIS,31,BAU,2082,35.455,0.338,35.792,2.032
LANDIS,31,BAU,2083,35.591,0.342,35.934,2.039
LANDIS,31,BAU,2084,35.724,0.347,36.071,2.047
LANDIS,31,BAU,2085,35.855,0.352,36.207,2.055
LANDIS,31,BAU,2086,35.983,0.357,36.34,2.062
LANDIS,31,BAU,2087,36.109,0.361,36.471,2.069
LANDIS,31,BAU,2088,36.232,0.366,36.598,2.076
LANDIS,31,BAU,2089,36.352,0.371,36.722,2.083
LANDIS,31,BAU,2090,36.469,0.375,36.844,2.09
LANDIS,31,BAU,2091,36.584,0.38,36.963,2.096
LANDIS,31,BAU,2092,36.696,0.384,37.08,2.103
LANDIS,31,BAU,2093,36.805,0.389,37.194,2.109
LANDIS,31,BAU,2094,36.912,0.393,37.306,2.115
LANDIS,31,BAU,2095,37.017,0.398,37.414,2.121
LANDIS,31,BAU,2096,37.12,0.402,37.522,2.127
LANDIS,31,BAU,2097,37.219,0.406,37.626,2.133
LANDIS,31,BAU,2098,37.317,0.411,37.728,2.138
LANDIS,31,BAU,2099,37.413,0.415,37.828,2.144
LANDIS,31,BAU,2100,37.507,0.419,37.926,2.149
LANDIS,31,conservation,2025,22.4,0,22.4,1.284
LANDIS,31,conservation,2026,22.743,0.003,22.747,1.303
LANDIS,31,conservation,2027,23.082,0.007,23.089,1.323
LANDIS,31,conservation,2028,23.418,0.01,23.428,1.342
LANDIS,31,conservation,2029,23.75,0.013,23.763,1.361
LANDIS,31,conservation,2030,24.079,0.015,24.094,1.38
LANDIS,31,conservation,2031,24.403,0.018,24.422,1.398
LANDIS,31,conservation,2032,24.725,0.021,24.746,1.417
LANDIS,31,conservation,2033,25.044,0.023,25.068,1.435
LANDIS,31,conservation,2034,25.36,0.026,25.386,1.453
LANDIS,31,conservation,2035,25.671,0.029,25.7,1.471
LANDIS,31,conservation,2036,25.978,0.031,26.009,1.489
LANDIS,31,conservation,2037,26.281,0.033,26.315,1.506
LANDIS,31,conservation,2038,26.581,0.036,26.617,1.523
LANDIS,31,conservation,2039,26.876,0.038,26.914,1.54
LANDIS,31,conservation,2040,27.168,0.041,27.209,1.557
LANDIS,31,conservation,2041,27.457,0.043,27.5,1.573
LANDIS,31,conservation,2042,27.74,0.045,27.786,1.59
LANDIS,31,conservation,2043,28.022,0.047,28.069,1.606
LANDIS,31,conservation,2044,28.298,0.05,28.348,1.621
LANDIS,31,conservation,2045,28.572,0.052,28.624,1.637
LANDIS,31,conservation,2046,28.841,0.054,28.895,1.653
LANDIS,31,conservation,2047,29.106,0.057,29.163,1.668
LANDIS,31,conservation,2048,29.368,0.059,29.427,1.683
LANDIS,31,conservation,2049,29.625,0.061,29.686,1.698
LANDIS,31,conservation,2050,29.879,0.063,29.943,1.712
LANDIS,31,conservation,2051,30.13,0.065,30.196,1.726
LANDIS,31,conservation,2052,30.377,0.068,30.445,1.741
LANDIS,31,conservation,2053,30.62,0.07,30.69,1.755
LANDIS,31,conservation,2054,30.858,0.072,30.93,1.768
LANDIS,31,conservation,2055,31.095,0.074,31.169,1.782
LANDIS,31,conservation,2056,31.327,0.076,31.404,1.795
LANDIS,31,conservation,2057,31.557,0.079,31.635,1.808
LANDIS,31,conservation,2058,31.783,0.081,31.864,1.821
LANDIS,31,conservation,2059,32.007,0.083,32.089,1.834
LANDIS,31,conservation,2060,32.227,0.085,32.312,1.847
LANDIS,31,conservation,2061,32.443,0.087,32.53,1.859
LANDIS,31,conservation,2062,32.657,0.089,32.746,1.871
LANDIS,31,conservation,2063,32.867,0.091,32.958,1.883
LANDIS,31,conservation,2064,33.075,0.093,33.168,1.895
LANDIS,31,conservation,2065,33.279,0.095,33.374,1.907
LANDIS,31,conservation,2066,33.481,0.098,33.578,1.918
LANDIS,31,conservation,2067,33.679,0.1,33.778,1.93
LANDIS,31,conservation,2068,33.874,0.102,33.976,1.941
LANDIS,31,conservation,2069,34.066,0.104,34.17,1.952
LANDIS,31,conservation,2070,34.256,0.106,34.361,1.963
LANDIS,31,conservation,2071,34.441,0.108,34.549,1.973
LANDIS,31,conservation,2072,34.625,0.11,34.734,1.984
LANDIS,31,conservation,2073,34.804,0.112,34.916,1.994
LANDIS,31,conservation,2074,34.981,0.114,35.095,2.004
LANDIS,31,conservation,2075,35.156,0.116,35.271,2.014
LANDIS,31,conservation,2076,35.328,0.118,35.446,2.024
LANDIS,31,conservation,2077,35.497,0.12,35.617,2.034
LANDIS,31,conservation,2078,35.664,0.121,35.786,2.044
LANDIS,31,conservation,2079,35.828,0.123,35.951,2.053
LANDIS,31,conservation,2080,35.99,0.125,36.115,2.062
LANDIS,31,conservation,2081,36.149,0.127,36.276,2.071
LANDIS,31,conservation,2082,36.305,0.129,36.434,2.08
LANDIS,31,conservation,2083,36.459,0.131,36.59,2.089
LANDIS,31,conservation,2084,36.609,0.133,36.742,2.098
LANDIS,31,conservation,2085,36.758,0.135,36.893,2.106
LANDIS,31,conservation,2086,36.904,0.137,37.041,2.115
LANDIS,31,conservation,2087,37.048,0.138,37.186,2.123
LANDIS,31,conservation,2088,37.189,0.14,37.329,2.131
LANDIS,31,conservation,2089,37.326,0.142,37.468,2.139
LANDIS,31,conservation,2090,37.462,0.144,37.606,2.147
LANDIS,31,conservation,2091,37.594,0.146,37.74,2.154
LANDIS,31,conservation,2092,37.725,0.147,37.872,2.162
LANDIS,31,conservation,2093,37.852,0.149,38.001,2.169
LANDIS,31,conservation,2094,37.978,0.151,38.129,2.176
LANDIS,31,conservation,2095,38.1,0.153,38.253,2.183
LANDIS,31,conservation,2096,38.222,0.154,38.376,2.19
LANDIS,31,conservation,2097,38.34,0.156,38.496,2.197
LANDIS,31,conservation,2098,38.456,0.158,38.614,2.204
LANDIS,31,conservation,2099,38.571,0.159,38.73,2.21
LANDIS,31,conservation,2100,38.683,0.161,38.844,2.217
LANDIS,31,intensive,2025,22.4,0,22.4,1.284
LANDIS,31,intensive,2026,22.707,0.022,22.728,1.301
LANDIS,31,intensive,2027,23.009,0.042,23.051,1.318
LANDIS,31,intensive,2028,23.308,0.061,23.369,1.336
LANDIS,31,intensive,2029,23.602,0.079,23.682,1.352
LANDIS,31,intensive,2030,23.893,0.097,23.99,1.369
LANDIS,31,intensive,2031,24.179,0.114,24.293,1.385
LANDIS,31,intensive,2032,24.462,0.131,24.592,1.402
LANDIS,31,intensive,2033,24.742,0.147,24.889,1.418
LANDIS,31,intensive,2034,25.017,0.163,25.18,1.433
LANDIS,31,intensive,2035,25.288,0.178,25.466,1.449
LANDIS,31,intensive,2036,25.555,0.193,25.748,1.464
LANDIS,31,intensive,2037,25.816,0.208,26.025,1.479
LANDIS,31,intensive,2038,26.075,0.223,26.298,1.494
LANDIS,31,intensive,2039,26.328,0.238,26.566,1.509
LANDIS,31,intensive,2040,26.577,0.252,26.829,1.523
LANDIS,31,intensive,2041,26.823,0.266,27.09,1.537
LANDIS,31,intensive,2042,27.064,0.281,27.344,1.551
LANDIS,31,intensive,2043,27.302,0.295,27.596,1.564
LANDIS,31,intensive,2044,27.534,0.309,27.843,1.578
LANDIS,31,intensive,2045,27.763,0.322,28.086,1.591
LANDIS,31,intensive,2046,27.988,0.336,28.324,1.604
LANDIS,31,intensive,2047,28.208,0.35,28.558,1.616
LANDIS,31,intensive,2048,28.425,0.363,28.788,1.629
LANDIS,31,intensive,2049,28.636,0.377,29.013,1.641
LANDIS,31,intensive,2050,28.844,0.39,29.235,1.653
LANDIS,31,intensive,2051,29.049,0.404,29.453,1.665
LANDIS,31,intensive,2052,29.249,0.417,29.666,1.676
LANDIS,31,intensive,2053,29.445,0.43,29.875,1.687
LANDIS,31,intensive,2054,29.636,0.443,30.079,1.698
LANDIS,31,intensive,2055,29.825,0.456,30.281,1.709
LANDIS,31,intensive,2056,30.01,0.469,30.479,1.72
LANDIS,31,intensive,2057,30.192,0.482,30.673,1.73
LANDIS,31,intensive,2058,30.37,0.494,30.864,1.74
LANDIS,31,intensive,2059,30.544,0.507,31.051,1.75
LANDIS,31,intensive,2060,30.716,0.52,31.235,1.76
LANDIS,31,intensive,2061,30.883,0.532,31.415,1.77
LANDIS,31,intensive,2062,31.047,0.544,31.592,1.779
LANDIS,31,intensive,2063,31.208,0.557,31.764,1.788
LANDIS,31,intensive,2064,31.366,0.569,31.935,1.797
LANDIS,31,intensive,2065,31.519,0.581,32.101,1.806
LANDIS,31,intensive,2066,31.671,0.593,32.264,1.815
LANDIS,31,intensive,2067,31.818,0.605,32.423,1.823
LANDIS,31,intensive,2068,31.963,0.617,32.58,1.831
LANDIS,31,intensive,2069,32.103,0.629,32.732,1.84
LANDIS,31,intensive,2070,32.242,0.641,32.882,1.847
LANDIS,31,intensive,2071,32.376,0.652,33.028,1.855
LANDIS,31,intensive,2072,32.508,0.664,33.171,1.863
LANDIS,31,intensive,2073,32.635,0.675,33.311,1.87
LANDIS,31,intensive,2074,32.76,0.687,33.447,1.877
LANDIS,31,intensive,2075,32.883,0.698,33.581,1.884
LANDIS,31,intensive,2076,33.002,0.709,33.712,1.891
LANDIS,31,intensive,2077,33.119,0.72,33.839,1.898
LANDIS,31,intensive,2078,33.233,0.731,33.965,1.904
LANDIS,31,intensive,2079,33.344,0.742,34.086,1.911
LANDIS,31,intensive,2080,33.452,0.753,34.206,1.917
LANDIS,31,intensive,2081,33.558,0.764,34.322,1.923
LANDIS,31,intensive,2082,33.661,0.775,34.435,1.929
LANDIS,31,intensive,2083,33.761,0.785,34.546,1.935
LANDIS,31,intensive,2084,33.858,0.796,34.654,1.94
LANDIS,31,intensive,2085,33.953,0.806,34.759,1.946
LANDIS,31,intensive,2086,34.045,0.816,34.861,1.951
LANDIS,31,intensive,2087,34.135,0.827,34.961,1.956
LANDIS,31,intensive,2088,34.221,0.837,35.058,1.961
LANDIS,31,intensive,2089,34.304,0.847,35.151,1.966
LANDIS,31,intensive,2090,34.385,0.857,35.242,1.97
LANDIS,31,intensive,2091,34.463,0.867,35.33,1.975
LANDIS,31,intensive,2092,34.539,0.876,35.416,1.979
LANDIS,31,intensive,2093,34.612,0.886,35.498,1.983
LANDIS,31,intensive,2094,34.682,0.896,35.578,1.987
LANDIS,31,intensive,2095,34.75,0.905,35.655,1.991
LANDIS,31,intensive,2096,34.816,0.915,35.731,1.995
LANDIS,31,intensive,2097,34.879,0.924,35.803,1.999
LANDIS,31,intensive,2098,34.94,0.933,35.873,2.002
LANDIS,31,intensive,2099,34.999,0.942,35.941,2.005
LANDIS,31,intensive,2100,35.056,0.952,36.007,2.009
LANDIS,32,reserve,2025,54.14,0,54.14,1.186
LANDIS,32,reserve,2026,54.888,0,54.888,1.202
LANDIS,32,reserve,2027,55.626,0,55.626,1.218
LANDIS,32,reserve,2028,56.355,0,56.355,1.234
LANDIS,32,reserve,2029,57.075,0,57.075,1.25
LANDIS,32,reserve,2030,57.786,0,57.786,1.266
LANDIS,32,reserve,2031,58.488,0,58.488,1.281
LANDIS,32,reserve,2032,59.18,0,59.18,1.296
LANDIS,32,reserve,2033,59.864,0,59.864,1.311
LANDIS,32,reserve,2034,60.538,0,60.538,1.326
LANDIS,32,reserve,2035,61.202,0,61.202,1.34
LANDIS,32,reserve,2036,61.856,0,61.856,1.355
LANDIS,32,reserve,2037,62.5,0,62.5,1.369
LANDIS,32,reserve,2038,63.134,0,63.134,1.383
LANDIS,32,reserve,2039,63.759,0,63.759,1.396
LANDIS,32,reserve,2040,64.373,0,64.373,1.41
LANDIS,32,reserve,2041,64.978,0,64.978,1.423
LANDIS,32,reserve,2042,65.572,0,65.572,1.436
LANDIS,32,reserve,2043,66.157,0,66.157,1.449
LANDIS,32,reserve,2044,66.732,0,66.732,1.461
LANDIS,32,reserve,2045,67.297,0,67.297,1.474
LANDIS,32,reserve,2046,67.853,0,67.853,1.486
LANDIS,32,reserve,2047,68.4,0,68.4,1.498
LANDIS,32,reserve,2048,68.937,0,68.937,1.51
LANDIS,32,reserve,2049,69.465,0,69.465,1.521
LANDIS,32,reserve,2050,69.983,0,69.983,1.533
LANDIS,32,reserve,2051,70.492,0,70.492,1.544
LANDIS,32,reserve,2052,70.991,0,70.991,1.555
LANDIS,32,reserve,2053,71.481,0,71.481,1.565
LANDIS,32,reserve,2054,71.962,0,71.962,1.576
LANDIS,32,reserve,2055,72.435,0,72.435,1.586
LANDIS,32,reserve,2056,72.9,0,72.9,1.597
LANDIS,32,reserve,2057,73.357,0,73.357,1.607
LANDIS,32,reserve,2058,73.807,0,73.807,1.616
LANDIS,32,reserve,2059,74.249,0,74.249,1.626
LANDIS,32,reserve,2060,74.683,0,74.683,1.636
LANDIS,32,reserve,2061,75.11,0,75.11,1.645
LANDIS,32,reserve,2062,75.529,0,75.529,1.654
LANDIS,32,reserve,2063,75.94,0,75.94,1.663
LANDIS,32,reserve,2064,76.343,0,76.343,1.672
LANDIS,32,reserve,2065,76.74,0,76.74,1.681
LANDIS,32,reserve,2066,77.129,0,77.129,1.689
LANDIS,32,reserve,2067,77.512,0,77.512,1.698
LANDIS,32,reserve,2068,77.887,0,77.887,1.706
LANDIS,32,reserve,2069,78.256,0,78.256,1.714
LANDIS,32,reserve,2070,78.618,0,78.618,1.722
LANDIS,32,reserve,2071,78.973,0,78.973,1.73
LANDIS,32,reserve,2072,79.321,0,79.321,1.737
LANDIS,32,reserve,2073,79.662,0,79.662,1.745
LANDIS,32,reserve,2074,79.997,0,79.997,1.752
LANDIS,32,reserve,2075,80.325,0,80.325,1.759
LANDIS,32,reserve,2076,80.648,0,80.648,1.766
LANDIS,32,reserve,2077,80.965,0,80.965,1.773
LANDIS,32,reserve,2078,81.277,0,81.277,1.78
LANDIS,32,reserve,2079,81.583,0,81.583,1.787
LANDIS,32,reserve,2080,81.883,0,81.883,1.793
LANDIS,32,reserve,2081,82.178,0,82.178,1.8
LANDIS,32,reserve,2082,82.467,0,82.467,1.806
LANDIS,32,reserve,2083,82.75,0,82.75,1.812
LANDIS,32,reserve,2084,83.028,0,83.028,1.818
LANDIS,32,reserve,2085,83.3,0,83.3,1.824
LANDIS,32,reserve,2086,83.567,0,83.567,1.83
LANDIS,32,reserve,2087,83.829,0,83.829,1.836
LANDIS,32,reserve,2088,84.085,0,84.085,1.842
LANDIS,32,reserve,2089,84.336,0,84.336,1.847
LANDIS,32,reserve,2090,84.582,0,84.582,1.852
LANDIS,32,reserve,2091,84.822,0,84.822,1.858
LANDIS,32,reserve,2092,85.056,0,85.056,1.863
LANDIS,32,reserve,2093,85.286,0,85.286,1.868
LANDIS,32,reserve,2094,85.51,0,85.51,1.873
LANDIS,32,reserve,2095,85.729,0,85.729,1.878
LANDIS,32,reserve,2096,85.945,0,85.945,1.882
LANDIS,32,reserve,2097,86.156,0,86.156,1.887
LANDIS,32,reserve,2098,86.364,0,86.364,1.891
LANDIS,32,reserve,2099,86.567,0,86.567,1.896
LANDIS,32,reserve,2100,86.765,0,86.765,1.9
LANDIS,32,BAU,2025,54.14,0,54.14,1.186
LANDIS,32,BAU,2026,54.886,0.001,54.887,1.202
LANDIS,32,BAU,2027,55.622,0.002,55.624,1.218
LANDIS,32,BAU,2028,56.35,0.003,56.352,1.234
LANDIS,32,BAU,2029,57.068,0.003,57.071,1.25
LANDIS,32,BAU,2030,57.777,0.004,57.781,1.265
LANDIS,32,BAU,2031,58.477,0.005,58.482,1.281
LANDIS,32,BAU,2032,59.167,0.005,59.172,1.296
LANDIS,32,BAU,2033,59.849,0.006,59.855,1.311
LANDIS,32,BAU,2034,60.521,0.007,60.528,1.325
LANDIS,32,BAU,2035,61.183,0.007,61.19,1.34
LANDIS,32,BAU,2036,61.835,0.008,61.843,1.354
LANDIS,32,BAU,2037,62.477,0.009,62.486,1.368
LANDIS,32,BAU,2038,63.109,0.009,63.118,1.382
LANDIS,32,BAU,2039,63.732,0.01,63.742,1.396
LANDIS,32,BAU,2040,64.344,0.01,64.354,1.409
LANDIS,32,BAU,2041,64.947,0.011,64.958,1.422
LANDIS,32,BAU,2042,65.538,0.012,65.55,1.435
LANDIS,32,BAU,2043,66.121,0.012,66.134,1.448
LANDIS,32,BAU,2044,66.694,0.013,66.707,1.461
LANDIS,32,BAU,2045,67.257,0.013,67.27,1.473
LANDIS,32,BAU,2046,67.811,0.014,67.825,1.485
LANDIS,32,BAU,2047,68.355,0.015,68.37,1.497
LANDIS,32,BAU,2048,68.89,0.015,68.905,1.509
LANDIS,32,BAU,2049,69.416,0.016,69.432,1.52
LANDIS,32,BAU,2050,69.932,0.016,69.948,1.532
LANDIS,32,BAU,2051,70.438,0.017,70.455,1.543
LANDIS,32,BAU,2052,70.935,0.017,70.952,1.554
LANDIS,32,BAU,2053,71.423,0.018,71.441,1.564
LANDIS,32,BAU,2054,71.901,0.018,71.92,1.575
LANDIS,32,BAU,2055,72.372,0.019,72.391,1.585
LANDIS,32,BAU,2056,72.834,0.02,72.854,1.595
LANDIS,32,BAU,2057,73.289,0.02,73.309,1.605
LANDIS,32,BAU,2058,73.737,0.021,73.757,1.615
LANDIS,32,BAU,2059,74.176,0.021,74.197,1.625
LANDIS,32,BAU,2060,74.608,0.022,74.629,1.634
LANDIS,32,BAU,2061,75.032,0.022,75.054,1.643
LANDIS,32,BAU,2062,75.449,0.023,75.471,1.652
LANDIS,32,BAU,2063,75.857,0.023,75.881,1.661
LANDIS,32,BAU,2064,76.258,0.024,76.282,1.67
LANDIS,32,BAU,2065,76.652,0.024,76.677,1.679
LANDIS,32,BAU,2066,77.039,0.025,77.063,1.687
LANDIS,32,BAU,2067,77.419,0.025,77.444,1.696
LANDIS,32,BAU,2068,77.792,0.026,77.817,1.704
LANDIS,32,BAU,2069,78.158,0.026,78.184,1.712
LANDIS,32,BAU,2070,78.517,0.027,78.544,1.72
LANDIS,32,BAU,2071,78.87,0.027,78.897,1.727
LANDIS,32,BAU,2072,79.215,0.028,79.243,1.735
LANDIS,32,BAU,2073,79.554,0.028,79.582,1.742
LANDIS,32,BAU,2074,79.886,0.029,79.915,1.75
LANDIS,32,BAU,2075,80.211,0.029,80.241,1.757
LANDIS,32,BAU,2076,80.532,0.03,80.561,1.764
LANDIS,32,BAU,2077,80.846,0.03,80.876,1.771
LANDIS,32,BAU,2078,81.155,0.031,81.186,1.777
LANDIS,32,BAU,2079,81.459,0.031,81.49,1.784
LANDIS,32,BAU,2080,81.756,0.031,81.788,1.791
LANDIS,32,BAU,2081,82.048,0.032,82.08,1.797
LANDIS,32,BAU,2082,82.335,0.032,82.367,1.803
LANDIS,32,BAU,2083,82.615,0.033,82.648,1.809
LANDIS,32,BAU,2084,82.89,0.033,82.923,1.815
LANDIS,32,BAU,2085,83.159,0.034,83.193,1.821
LANDIS,32,BAU,2086,83.424,0.034,83.458,1.827
LANDIS,32,BAU,2087,83.683,0.035,83.718,1.833
LANDIS,32,BAU,2088,83.936,0.035,83.971,1.838
LANDIS,32,BAU,2089,84.184,0.035,84.22,1.844
LANDIS,32,BAU,2090,84.428,0.036,84.463,1.849
LANDIS,32,BAU,2091,84.665,0.036,84.701,1.854
LANDIS,32,BAU,2092,84.896,0.037,84.933,1.859
LANDIS,32,BAU,2093,85.123,0.037,85.16,1.864
LANDIS,32,BAU,2094,85.344,0.038,85.382,1.869
LANDIS,32,BAU,2095,85.561,0.038,85.599,1.874
LANDIS,32,BAU,2096,85.774,0.038,85.812,1.879
LANDIS,32,BAU,2097,85.982,0.039,86.021,1.883
LANDIS,32,BAU,2098,86.187,0.039,86.226,1.888
LANDIS,32,BAU,2099,86.387,0.04,86.427,1.892
LANDIS,32,BAU,2100,86.582,0.04,86.622,1.896
LANDIS,32,conservation,2025,54.14,0,54.14,1.186
LANDIS,32,conservation,2026,54.887,0,54.888,1.202
LANDIS,32,conservation,2027,55.625,0.001,55.625,1.218
LANDIS,32,conservation,2028,56.353,0.001,56.354,1.234
LANDIS,32,conservation,2029,57.072,0.001,57.073,1.25
LANDIS,32,conservation,2030,57.782,0.002,57.784,1.265
LANDIS,32,conservation,2031,58.483,0.002,58.485,1.281
LANDIS,32,conservation,2032,59.175,0.002,59.177,1.296
LANDIS,32,conservation,2033,59.858,0.002,59.86,1.311
LANDIS,32,conservation,2034,60.531,0.003,60.534,1.326
LANDIS,32,conservation,2035,61.194,0.003,61.197,1.34
LANDIS,32,conservation,2036,61.847,0.003,61.851,1.354
LANDIS,32,conservation,2037,62.491,0.004,62.494,1.369
LANDIS,32,conservation,2038,63.124,0.004,63.128,1.382
LANDIS,32,conservation,2039,63.748,0.004,63.752,1.396
LANDIS,32,conservation,2040,64.361,0.004,64.365,1.41
LANDIS,32,conservation,2041,64.965,0.005,64.97,1.423
LANDIS,32,conservation,2042,65.558,0.005,65.563,1.436
LANDIS,32,conservation,2043,66.142,0.005,66.147,1.449
LANDIS,32,conservation,2044,66.717,0.005,66.722,1.461
LANDIS,32,conservation,2045,67.281,0.005,67.286,1.473
LANDIS,32,conservation,2046,67.836,0.006,67.841,1.486
LANDIS,32,conservation,2047,68.382,0.006,68.388,1.498
LANDIS,32,conservation,2048,68.918,0.006,68.924,1.509
LANDIS,32,conservation,2049,69.445,0.006,69.451,1.521
LANDIS,32,conservation,2050,69.962,0.007,69.969,1.532
LANDIS,32,conservation,2051,70.47,0.007,70.477,1.543
LANDIS,32,conservation,2052,70.968,0.007,70.975,1.554
LANDIS,32,conservation,2053,71.457,0.007,71.464,1.565
LANDIS,32,conservation,2054,71.937,0.008,71.945,1.575
LANDIS,32,conservation,2055,72.409,0.008,72.417,1.586
LANDIS,32,conservation,2056,72.873,0.008,72.881,1.596
LANDIS,32,conservation,2057,73.329,0.008,73.337,1.606
LANDIS,32,conservation,2058,73.778,0.008,73.787,1.616
LANDIS,32,conservation,2059,74.219,0.009,74.228,1.625
LANDIS,32,conservation,2060,74.652,0.009,74.661,1.635
LANDIS,32,conservation,2061,75.078,0.009,75.087,1.644
LANDIS,32,conservation,2062,75.496,0.009,75.506,1.653
LANDIS,32,conservation,2063,75.906,0.009,75.916,1.662
LANDIS,32,conservation,2064,76.308,0.01,76.318,1.671
LANDIS,32,conservation,2065,76.704,0.01,76.714,1.68
LANDIS,32,conservation,2066,77.092,0.01,77.102,1.688
LANDIS,32,conservation,2067,77.474,0.01,77.484,1.697
LANDIS,32,conservation,2068,77.848,0.011,77.859,1.705
LANDIS,32,conservation,2069,78.216,0.011,78.227,1.713
LANDIS,32,conservation,2070,78.577,0.011,78.588,1.721
LANDIS,32,conservation,2071,78.931,0.011,78.942,1.729
LANDIS,32,conservation,2072,79.278,0.011,79.289,1.736
LANDIS,32,conservation,2073,79.618,0.012,79.629,1.744
LANDIS,32,conservation,2074,79.952,0.012,79.963,1.751
LANDIS,32,conservation,2075,80.279,0.012,80.29,1.758
LANDIS,32,conservation,2076,80.6,0.012,80.613,1.765
LANDIS,32,conservation,2077,80.916,0.012,80.929,1.772
LANDIS,32,conservation,2078,81.227,0.012,81.24,1.779
LANDIS,32,conservation,2079,81.532,0.013,81.545,1.786
LANDIS,32,conservation,2080,81.831,0.013,81.844,1.792
LANDIS,32,conservation,2081,82.125,0.013,82.138,1.799
LANDIS,32,conservation,2082,82.413,0.013,82.426,1.805
LANDIS,32,conservation,2083,82.695,0.013,82.708,1.811
LANDIS,32,conservation,2084,82.972,0.014,82.985,1.817
LANDIS,32,conservation,2085,83.243,0.014,83.256,1.823
LANDIS,32,conservation,2086,83.508,0.014,83.522,1.829
LANDIS,32,conservation,2087,83.769,0.014,83.783,1.835
LANDIS,32,conservation,2088,84.024,0.014,84.038,1.84
LANDIS,32,conservation,2089,84.274,0.015,84.289,1.846
LANDIS,32,conservation,2090,84.519,0.015,84.534,1.851
LANDIS,32,conservation,2091,84.758,0.015,84.773,1.856
LANDIS,32,conservation,2092,84.991,0.015,85.006,1.861
LANDIS,32,conservation,2093,85.219,0.015,85.235,1.866
LANDIS,32,conservation,2094,85.442,0.015,85.458,1.871
