PLOT,FIA_PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha,BIOM_2025_Mgha
2220,20234,102516936010661,2007,44.011736,-85.904621,85,4,,,,,,,,5.868,,,,,9.355,,,,,,16.9,,,,,,,30.869
2221,20234,55203591010661,2000,43.480566,-85.568053,123,4,55.224,,,,,93.915,,,,,,,,,,,140.701,,,,,,,182.958,,
2222,20235,55720568010661,2002,44.575083,-84.310711,135,4,,,165.136,,,,,183.22,,,,,160.029,,,,,,118.221,,,,,,,
2223,20235,55363859010661,2003,46.397837,-88.807289,71,4,,,,60.932,,,,,70.735,,,,,91.847,,,,,,,83.93,,,,,
2224,20236,55153784010661,2002,44.307345,-83.646297,69,4,,,118.655,,,,,136.782,,,,,152.884,,,,,,179.809,,,,,,,
2225,20236,54995336010661,2003,45.466368,-84.412029,31,4,,,,102.78,,,,,112.35,,,,,106.835,,,,,,,110.643,,,,,
2226,20236,55766312010661,2002,45.352117,-83.616233,141,4,,,110.674,,,,,107.161,,,,,122.732,,,,,,,116.103,,,,,,
2227,20237,89802915010661,2004,46.20787,-87.953344,43,4,,,,,18.098,,,,,30.488,,,,,45.794,,,,,,,73.512,,,,
2228,20237,54936609010661,2003,46.880218,-88.258684,13,4,,,,180.477,,,,,178.851,,,,,177.468,,,,,,175.09,,,,,,
2229,20238,54590614010661,2000,45.584509,-84.466279,31,4,20.272,,,,,26.753,,,,,33.559,,,,,,,,,,,,70.905,,,
2230,20238,55982124010661,2003,45.458734,-83.885223,141,4,,,,114.437,,,,,110.53,,,,,118.61,,,,,,,126.315,,,,,
2231,20239,55211059010661,2002,46.206349,-88.912261,71,4,,,233.983,,,,,253.508,,,,,263.935,,,,,,,287.316,,,,,,
2232,20239,89806028010661,2004,45.827466,-87.953918,43,4,,,,,8.707,,,,,9.475,,,,,9.847,,,,,,,10.956,,,,
2233,20239,55057007010661,2000,45.714256,-87.766926,109,4,152.349,,,,,177.078,,,,,198.747,,,,,,222.1,,,,,,,,,
2234,20240,104973212010661,2005,43.617374,-85.799012,123,4,,,,,,80.041,,,,,89.465,,,,,112.157,,,,,,,151.992,,,
2235,20240,54762708010661,2000,46.070411,-88.683913,71,4,161.119,,,,,173.183,,,,,155.216,,,,,160.103,,,,,,,,,,
2236,20242,55429493010661,2003,48.031691,-88.670463,83,4,,,,19.957,,,,,17.093,,,,,16.432,,,,,,,19.461,,,,,
2237,20242,100221573010661,2005,46.211865,-88.638625,71,4,,,,,,55.525,,,,,59.463,,,,,74.678,,,,,,,92.346,,,
2238,20243,55874294010661,2003,46.815632,-89.693763,131,4,,,,303.803,,,,,312.163,,,,,331.461,,,,,,365.32,,,,,,
2239,20244,55521077010661,2001,44.924569,-84.587066,137,4,,28.53,,,,,,,,,,15.653,,,,,,26.999,,,,,,,52.556,
2240,20245,55322798010661,2002,46.488182,-85.785891,95,4,,,110.476,,,,,128.007,,,,,,,,,,,61.388,,,,,,,110.532
2241,20245,55429196010661,2003,48.097977,-88.607446,83,4,,,,42.075,,,,,43.881,,,,,50.0,,,,,,,55.323,,,,,
2242,20245,89763132010661,2004,46.448728,-89.651044,53,4,,,,,124.263,,,,,157.626,,,,,,197.283,,,,,,,213.41,,,
2243,20245,54702385010661,2000,47.188741,-88.64972,61,4,103.299,,,,,122.035,,,,,132.549,,,,,,,,,,,,,94.154,,
2244,20246,89833512010661,2004,46.30766,-86.833594,3,4,,,,,249.353,,,,,256.255,,,,,285.833,,,,,,,312.097,,,,
2245,20246,54564428010661,2000,46.852903,-88.356238,13,4,250.72,,,,,263.43,,,,,223.845,,,,,,,,,,,,236.663,,,
2246,20248,102510627010661,2007,45.199244,-84.597553,137,4,,,,,,,,101.9,,,,,131.57,,,,,,123.951,,,,,,,167.715
2247,20248,55610892010661,2001,46.077774,-85.984075,153,4,,124.159,,,,,,,,,,14.714,,,,,,,43.598,,,,,,,87.912
2248,20249,54765422010661,2001,45.916028,-87.128172,41,4,,5.777,,,,,11.2,,,,,30.535,,,,,,37.941,,,,,,,,
2249,20250,54562219010661,2000,45.065934,-85.098803,9,4,201.547,,,,,,,,,,193.006,,,,,,220.255,,,,,,,284.032,,
2250,20250,54966330010661,2002,46.164068,-87.863707,43,4,,,116.728,,,,,123.359,,,,,136.696,,,,,,106.081,,,,,,,
2251,20250,55737587010661,2003,43.762057,-84.206486,111,4,,,,81.244,,,,,98.903,,,,,123.982,,,,,,126.197,,,,,,
2252,20251,54562379010661,2000,44.901495,-85.164312,9,4,181.569,,,,,,,,,,200.298,,,,,,218.084,,,,,,,256.026,,
2253,20251,89630573010661,2004,46.5126,-85.122162,33,4,,,,,86.601,,,,,109.325,,,,,,150.06,,,,,,,157.695,,,
2254,20251,54947829010661,2001,46.17914,-88.419101,71,4,,89.513,,,,,107.008,,,,,76.961,,,,,,107.428,,,,,,,,
2255,20252,55570644010661,2001,44.464872,-84.614488,143,4,,69.688,,,,,,,,,,2.364,,,,,,21.436,,,,,,,45.757,
2256,20253,55425215010661,2001,46.598351,-89.696343,131,4,,136.782,,,,,,,,,,149.171,,,,,,163.326,,,,,,,175.969,
2257,20254,55226445010661,2001,46.373961,-88.010421,103,4,,114.7,,,,,97.454,,,,,96.355,,,,,,,124.406,,,,,,,
2258,20254,55266909010661,2002,48.123784,-88.654492,83,4,,,56.454,,,,,54.87,,,,,62.896,,,,,,,89.676,,,,,,
2259,20254,55277175010661,2003,44.687579,-85.507164,55,4,,,,106.876,,,,,104.885,,,,,121.935,,,,,,108.255,,,,,,
2260,20255,55506576010661,2002,45.476148,-87.474141,109,4,,,83.018,,,,,85.234,,,,,,,,,,,40.126,,,,,,,33.594
2261,20255,54750103010661,2001,46.147091,-86.704652,41,4,,84.641,,,,,93.146,,,,,,,,,,10.601,,,,,,,10.648,,
2262,20255,89765399010661,2004,46.243866,-89.023376,53,4,,,,,98.224,,,,,107.893,,,,,98.613,,,,,,,104.607,,,,
2263,20255,54706740010661,2000,46.98985,-88.63263,61,4,128.934,,,,,138.372,,,,,151.868,,,,,77.879,,,,,,,,,,
2264,20255,54927281010661,2003,46.735638,-88.131702,13,4,,,,209.966,,,,,187.34,,,,,207.855,,,,,,,251.757,,,,,
2265,20256,54799079010661,2000,44.586165,-85.121699,79,4,241.537,,,,,234.037,,,,,166.435,,,,,188.89,,,,,,,,,,
2266,20256,89758824010661,2004,46.766969,-87.721247,103,4,,,,,150.808,,,,,140.001,,,,,148.515,,,,,,,157.795,,,,
2267,20256,54993432010661,2003,45.532517,-84.580746,31,4,,,,203.219,,,,,217.743,,,,,205.536,,,,,,,237.89,,,,,
2268,20256,54931099010661,2002,46.097895,-86.662436,41,4,,,0.915,,,,,21.412,,,,,50.849,,,,,,103.072,,,,,,,
2269,20257,55563117010661,2003,46.002783,-84.503952,97,4,,,,61.313,,,,,59.661,,,,,57.908,,,,,,,50.474,,,,,
2270,20257,89845890010661,2004,46.731113,-88.268531,13,4,,,,,108.211,,,,,144.665,,,,,144.516,,,,,,,166.19,,,,
2271,20257,54609383010661,2000,44.131511,-85.003544,35,4,123.877,,,,,146.163,,,,,153.797,,,,,179.422,,,,,,,,,,
2272,20258,55302646010661,2000,44.128456,-85.535972,133,4,28.61,,,,,,,,,,42.682,,,,,,46.834,,,,,,,70.795,,
2273,20259,102443591010661,2006,46.088539,-86.516278,41,4,,,,,,,30.932,,,,,37.606,,,,,,53.822,,,,,,,71.825,
2274,20259,54741740010661,2002,46.232353,-86.630454,3,4,,,154.968,,,,,158.359,,,,,163.519,,,,,,,196.6,,,,,,
2275,20259,54812337010661,2000,47.356589,-88.168561,83,4,181.632,,,,,185.712,,,,,202.304,,,,,206.13,,,,,,,,,,
2276,20260,55263334010661,2003,46.349218,-89.710827,53,4,,,,141.391,,,,,127.498,,,,,140.728,,,,,,,145.443,,,,,
2277,20260,55016589010661,2003,46.47896,-84.648488,33,4,,,,126.386,,,,,123.914,,,,,131.448,,,,,,,145.125,,,,,
2278,20260,54566246010661,2000,46.710847,-88.256066,13,4,149.284,,,,,172.364,,,,,181.984,,,,,,182.612,,,,,,,,,
2279,20261,55359339010661,2003,46.010528,-88.62957,71,4,,,,186.936,,,,,201.653,,,,,231.43,,,,,,,248.388,,,,,
2280,20262,89740193010661,2004,46.112918,-85.332362,97,4,,,,,32.203,,,,,33.81,,,,,38.079,,,,,,,40.672,,,,
2281,20263,54829154010661,2000,43.890107,-85.972684,85,4,107.905,,,,,107.027,,,,,121.134,,,,,82.666,,,,,,,,,,
2282,20264,55870217010661,2003,46.446398,-89.335612,131,4,,,,120.448,,,,,108.253,,,,,122.85,,,,,,,142.831,,,,,
2283,20265,89739482010661,2004,46.176712,-85.270269,97,4,,,,,39.871,,,,,44.547,,,,,,71.502,,,,,,,97.17,,,
2284,20265,89806527010661,2004,46.127413,-87.797561,43,4,,,,,69.159,,,,,77.737,,,,,,87.235,,,,,,,103.824,,,
2285,20265,89634530010661,2004,46.024947,-84.090311,33,4,,,,,32.995,,,,,31.086,,,,,29.938,,,,,,,32.904,,,,
2286,20265,54568410010661,2000,46.466788,-88.532973,13,4,211.913,,,,,169.47,,,,,188.02,,,,,,193.26,,,,,,,,,
2287,20266,55606464010661,2002,43.580556,-85.841523,123,4,,,175.274,,,,,217.121,,,,,161.412,,,,,,,168.195,,,,,,
2288,20267,89805380010661,2004,45.918023,-87.8902,43,4,,,,,119.233,,,,,111.314,,,,,128.523,,,,,,,129.193,,,,
2289,20267,54928753010661,2002,46.096523,-87.180937,41,4,,,9.146,,,,,20.289,,,,,47.916,,,,,,,78.538,,,,,,
2290,20267,54862952010661,2003,46.610613,-86.014068,3,4,,,,32.719,,,,,36.294,,,,,33.357,,,,,,,38.731,,,,,
2291,20268,54914147010661,2000,46.100693,-85.34822,97,4,86.356,,,,,,,,,,36.781,,,,,,44.516,,,,,,,61.989,,
2292,20268,55445779010661,2002,46.848431,-87.936062,103,4,,,232.658,,,,,225.544,,,,,233.582,,,,,,,252.765,,,,,,
2293,20268,54545488010661,2000,46.372645,-86.614015,3,4,320.916,,,,,333.002,,,,,305.565,,,,,251.275,,,,,,,,,,
2294,20268,54622685010661,2000,45.968876,-86.987435,41,4,50.585,,,,,61.234,,,,,78.112,,,,,103.79,,,,,,,,,,
2295,20269,54619555010661,2001,46.460675,-86.508836,3,4,,96.373,,,,,,,,,,143.79,,,,,,157.587,,,,,,,169.132,
2296,20269,56072076010661,2003,45.84135,-86.407337,153,4,,,,29.296,,,,,40.282,,,,,59.705,,,,,,,84.029,,,,,
2297,20269,54992869010661,2003,45.59743,-84.512828,31,4,,,,68.702,,,,,81.299,,,,,110.677,,,,,,,167.16,,,,,
2298,20269,55284391010661,2002,43.965784,-85.707881,85,4,,,80.948,,,,,119.7,,,,,137.995,,,,,,,196.838,,,,,,
2299,20270,55607866010661,2002,43.626422,-85.728162,123,4,,,60.746,,,,,67.825,,,,,84.108,,,,,,,76.619,,,,,,
2300,20271,54890833010661,2001,46.954912,-88.459078,61,4,,133.908,,,,,,,,,,137.006,,,,,,162.241,,,,,,,153.902,
2301,20271,55560499010661,2003,46.079291,-85.19368,97,4,,,,90.475,,,,,92.463,,,,,91.174,,,,,,104.459,,,,,,
2302,20272,54876618010661,2002,46.589691,-85.156033,33,4,,,7.738,,,,,9.569,,,,,12.207,,,,,,,10.907,,,,,,
2303,20272,55509232010661,2003,46.456618,-85.557559,95,4,,,,130.594,,,,,136.95,,,,,133.558,,,,,,,138.813,,,,,
2304,20273,55141785010661,2003,45.887721,-86.699583,41,4,,,,58.081,,,,,59.601,,,,,54.47,,,,,,51.929,,,,,,
2305,20273,54867122010661,2003,46.217151,-86.75295,3,4,,,,73.157,,,,,90.318,,,,,114.409,,,,,,,141.02,,,,,
2306,20273,54931252010661,2003,46.579166,-88.193245,13,4,,,,52.359,,,,,51.502,,,,,57.472,,,,,,,72.971,,,,,
2307,20276,89660125010661,2004,46.239506,-86.151863,153,4,,,,,60.808,,,,,72.314,,,,,,99.235,,,,,,,113.678,,,
2308,20277,54593335010661,2000,46.438683,-85.120542,33,4,85.135,,,,,92.737,,,,,123.552,,,,,,158.855,,,,,,,,,
2309,20277,102510126010661,2007,46.409538,-89.554094,53,4,,,,,,,,4.261,,,,,5.382,,,,,,5.52,,,,,,,6.832
2310,20278,89846629010661,2004,46.6733,-88.484429,13,4,,,,,106.946,,,,,131.192,,,,,142.109,,,,,,,171.076,,,,
2311,20279,89604431010661,2004,47.444406,-87.939294,83,4,,,,,147.209,,,,,159.734,,,,,165.607,,,,,,,170.791,,,,
2312,20279,54896003010661,2002,46.424997,-84.858222,33,4,,,97.07,,,,,115.49,,,,,124.944,,,,,,,142.908,,,,,,
2313,20281,55553830010661,2003,45.853683,-84.772185,97,4,,,,41.916,,,,,53.111,,,,,57.517,,,,,,,77.692,,,,,
2314,20281,89628288010661,2004,45.33455,-84.268117,31,4,,,,,68.034,,,,,69.893,,,,,86.381,,,,,,,110.129,,,,
2315,20282,89751850010661,2004,46.683803,-87.934936,103,4,,,,,248.475,,,,,241.035,,,,,225.782,,,,,,,206.851,,,,
2316,20282,54636676010661,2000,46.078599,-86.828641,41,4,238.549,,,,,252.989,,,,,282.63,,,,,,,,,,,,,290.434,,
2317,20282,54845275010661,2002,45.744889,-84.670688,31,4,,,178.891,,,,,174.534,,,,,191.141,,,,,,,179.532,,,,,,
2318,20284,55543579010661,2003,46.083909,-85.723899,97,4,,,,62.75,,,,,59.221,,,,,79.382,,,,,,,117.356,,,,,
2319,20285,55086269010661,2002,47.07253,-88.588544,61,4,,,108.962,,,,,109.388,,,,,,,,,,,72.033,,,,,,,90.999
2320,20286,54732974010661,2002,46.238068,-86.927179,3,4,,,63.878,,,,,73.845,,,,,,,,,,,99.336,,,,,,,103.706
2321,20286,54751720010661,2000,46.16458,-88.48439,71,4,119.629,,,,,144.895,,,,,167.737,,,,,,,,,,,,50.965,,,
2322,20288,89828179010661,2004,46.478865,-86.39555,3,4,,,,,121.526,,,,,130.273,,,,,142.202,,,,,,,155.699,,,,
2323,20288,54690558010661,2000,46.294312,-89.161052,53,4,179.196,,,,,197.616,,,,,229.993,,,,,255.318,,,,,,,,,,
2324,20290,54769419010661,2000,46.186409,-88.939955,71,4,154.86,,,,,170.807,,,,,184.766,,,,,,,,,,,,,150.884,,
2325,20291,89754960010661,2004,46.371839,-87.905429,103,4,,,,,60.925,,,,,66.199,,,,,74.23,,,,,,,84.467,,,,
2326,20293,54799544010661,2001,42.46089,-84.741588,45,4,,166.832,,,,,,,,,,162.515,,,,,187.592,,,,,,,189.955,,
2327,20294,102443939010661,2006,46.093505,-88.655859,71,4,,,,,,,23.301,,,,,35.42,,,,,,47.186,,,,,,,60.454,
2328,20294,60130093010661,2002,46.141077,-86.466811,153,4,,,306.231,,,,,304.867,,,,,315.252,,,,,,,,,,,,,303.538
2329,20294,54687137010661,2000,46.55541,-89.800457,53,4,194.185,,,,,206.245,,,,,,,,,,,262.815,,,,,,,132.87,,
2330,20296,102443654010661,2006,46.14718,-87.209094,41,4,,,,,,,102.524,,,,,91.919,,,,,,98.841,,,,,,,60.545,
2331,20296,89777341010661,2004,46.495671,-88.899792,61,4,,,,,22.601,,,,,29.259,,,,,35.62,,,,,,,40.402,,,,
2332,20296,55665481010661,2002,46.462476,-89.28182,131,4,,,96.55,,,,,91.299,,,,,101.267,,,,,,,82.281,,,,,,
2333,20297,54665370010661,2001,42.537998,-85.534143,15,4,,171.695,,,,,171.309,,,,,224.433,,,,,,,252.761,,,,,,,
2334,20297,55145378010661,2003,45.998413,-86.841138,41,4,,,,138.966,,,,,159.402,,,,,157.253,,,,,,188.82,,,,,,
2335,20297,89606155010661,2004,48.056244,-88.614255,83,4,,,,,70.385,,,,,73.019,,,,,,68.915,,,,,,,92.564,,,
2336,20297,55551767010661,2003,45.989614,-84.723088,97,4,,,,131.986,,,,,160.945,,,,,189.208,,,,,,224.522,,,,,,
2337,20298,102509523010661,2007,46.029812,-85.980664,153,4,,,,,,,,1.156,,,,,11.021,,,,,,24.289,,,,,,,34.221
2338,20300,55180688010661,2002,46.072364,-88.270944,71,4,,,55.403,,,,,68.502,,,,,60.27,,,,,,,110.378,,,,,,
2339,20300,89806352010661,2004,45.735419,-87.812885,43,4,,,,,27.911,,,,,30.453,,,,,,40.354,,,,,,,38.245,,,
2340,20301,55700087010661,2003,45.652991,-87.539531,109,4,,,,136.056,,,,,120.001,,,,,128.525,,,,,,,124.074,,,,,
2341,20302,55263286010661,2002,47.316634,-88.280725,83,4,,,148.681,,,,,,,,,,108.875,,,,,,121.022,,,,,,,151.926
2342,20302,54729028010661,2002,46.486974,-86.47004,3,4,,,53.118,,,,,56.126,,,,,63.838,,,,,,,,,,,,,34.175
2343,20303,55655813010661,2002,46.804003,-89.229139,131,4,,,125.586,,,,,154.892,,,,,160.626,,,,,,178.647,,,,,,,
2344,20304,54636188010661,2000,45.992762,-86.621903,41,4,106.882,,,,,127.051,,,,,143.094,,,,,,,,,,,,165.592,,,
2345,20304,60790982010661,2003,42.357661,-85.877457,159,4,,,,74.3,,,,,115.744,,,,,144.193,,,,,,182.997,,,,,,
2346,20305,89662584010661,2004,46.105185,-86.395803,153,4,,,,,99.841,,,,,109.594,,,,,127.733,,,,,,,126.896,,,,
2347,20307,55110059010661,2001,46.399306,-85.279072,95,4,,58.134,,,,,76.234,,,,,102.745,,,,,,126.6,,,,,,,,
2348,20308,55123411010661,2001,46.464327,-85.599683,95,4,,121.161,,,,,148.834,,,,,146.182,,,,,,,,,,,,,132.998,
2349,20308,89788978010661,2004,46.146092,-88.172525,71,4,,,,,3.104,,,,,5.785,,,,,,12.522,,,,,,,18.635,,,
2350,20308,89764752010661,2004,46.390069,-89.689441,53,4,,,,,20.064,,,,,23.754,,,,,24.715,,,,,,,26.35,,,,
2351,20309,55348877010661,2002,46.114255,-85.400301,97,4,,,4.844,,,,,26.598,,,,,41.739,,,,,,,88.796,,,,,,
2352,20309,54697258010661,2001,46.476699,-84.169328,33,4,,4.578,,,,,,,,,,17.278,,,,,,33.396,,,,,,,43.673,
2353,20309,55551199010661,2001,45.483353,-84.132578,141,4,,77.52,,,,,75.812,,,,,15.616,,,,,,93.56,,,,,,,,
2354,20310,89686203010661,2004,46.488224,-89.276608,131,4,,,,,147.449,,,,,145.073,,,,,164.226,,,,,,,186.27,,,,
2355,20310,89804859010661,2004,46.066724,-87.673772,43,4,,,,,70.546,,,,,69.138,,,,,,73.055,,,,,,,67.349,,,
2356,20310,55318352010661,2002,46.659146,-85.469247,95,4,,,4.906,,,,,9.333,,,,,6.299,,,,,,,,,,,,,0.332
2357,20311,55138998010661,2003,45.913429,-86.543366,41,4,,,,21.024,,,,,21.189,,,,,25.722,,,,,,,24.277,,,,,
2358,20312,55453489010661,2001,46.626272,-89.500721,131,4,,181.594,,,,,184.219,,,,,185.602,,,,,185.972,,,,,,,,,
2359,20312,54673952010661,2000,46.411039,-89.613564,53,4,89.654,,,,,,,,,,90.43,,,,,,116.072,,,,,,,142.939,,
2360,20312,55360722010661,2002,45.979323,-84.203852,97,4,,,82.315,,,,,82.617,,,,,84.946,,,,,,,,,,,,,67.526
2361,20314,54883005010661,2001,47.147674,-88.365125,61,4,,240.417,,,,,255.279,,,,,256.126,,,,,,,,,,,,,,222.843
2362,20314,89829784010661,2004,46.162146,-86.741303,3,4,,,,,178.689,,,,,105.714,,,,,113.244,,,,,,,79.859,,,,
2363,20314,55431794010661,2003,47.928282,-89.050454,83,4,,,,107.68,,,,,126.078,,,,,138.074,,,,,,,149.056,,,,,
2364,20316,89742476010661,2004,46.173906,-85.843636,97,4,,,,,150.671,,,,,163.486,,,,,184.621,,,,,,,164.551,,,,
2365,20316,55296697010661,2003,46.782029,-88.829524,61,4,,,,202.716,,,,,167.918,,,,,145.902,,,,,,,175.931,,,,,
2366,20317,54646175010661,2000,45.854249,-87.920181,43,4,113.473,,,,,117.52,,,,,109.809,,,,,127.1,,,,,,,,,,
2367,20317,55568150010661,2002,43.430104,-85.074475,117,4,,,104.525,,,,,80.952,,,,,85.711,,,,,,,63.981,,,,,,
2368,20318,55100573010661,2001,46.568849,-85.376071,95,4,,140.937,,,,,151.659,,,,,169.868,,,,,,163.499,,,,,,,,
2369,20319,55234690010661,2003,46.514367,-89.848146,53,4,,,,38.261,,,,,51.413,,,,,63.124,,,,,,,69.757,,,,,
2370,20319,55615275010661,2003,46.58012,-88.012702,103,4,,,,130.139,,,,,137.101,,,,,144.708,,,,,,162.889,,,,,,
2371,20319,89605909010661,2004,48.138925,-88.576644,83,4,,,,,39.269,,,,,39.674,,,,,34.47,,,,,,,45.04,,,,
2372,20320,55582305010661,2003,45.919076,-84.760296,97,4,,,,85.737,,,,,101.055,,,,,119.185,,,,,,,141.982,,,,,
2373,20320,89708517010661,2004,45.619432,-87.528289,109,4,,,,,46.575,,,,,63.383,,,,,,91.207,,,,,,,101.818,,,
2374,20320,54849005010661,2003,46.539904,-86.226588,3,4,,,,120.268,,,,,129.553,,,,,151.119,,,,,,,160.018,,,,,
2375,20321,89873883010661,2004,46.159794,-86.392586,153,4,,,,,28.464,,,,,36.499,,,,,32.223,,,,,,,38.311,,,,
2376,20322,55695599010661,2002,46.412186,-89.234661,131,4,,,177.658,,,,,195.839,,,,,198.059,,,,,,,226.521,,,,,,
2377,20323,60141284010661,2002,46.181386,-86.4421,153,4,,,121.048,,,,,131.423,,,,,142.233,,,,,,157.359,,,,,,,
2378,20323,54982295010661,2000,46.331566,-87.88056,103,4,163.103,,,,,171.896,,,,,,,,,,,115.025,,,,,,,113.341,,
2379,20324,54780762010661,2002,46.679381,-88.361268,13,4,,,99.757,,,,,119.41,,,,,134.111,,,,,,,132.77,,,,,,
2380,20325,54602757010661,2000,46.298287,-84.994948,33,4,97.592,,,,,96.509,,,,,113.167,,,,,,,,,,,,,25.245,,
2381,20325,55626054010661,2003,46.348007,-87.739754,103,4,,,,72.958,,,,,69.18,,,,,86.545,,,,,,,103.776,,,,,
2382,20326,56074495010661,2003,46.377581,-86.14788,153,4,,,,18.383,,,,,14.766,,,,,23.94,,,,,,29.297,,,,,,
2383,20326,89777037010661,2004,46.639519,-88.852052,61,4,,,,,222.396,,,,,251.507,,,,,,261.651,,,,,,,310.884,,,
2384,20327,102443537010661,2006,46.330453,-86.229179,153,4,,,,,,,11.191,,,,,13.356,,,,,,15.907,,,,,,,19.8,
2385,20327,55308664010661,2001,45.355741,-87.576327,109,4,,98.568,,,,,104.459,,,,,,,,,,,123.207,,,,,,,131.048,
2386,20327,55522586010661,2003,46.548899,-85.333925,95,4,,,,135.337,,,,,152.402,,,,,163.972,,,,,,192.28,,,,,,
2387,20330,60174807010661,2002,43.432595,-83.372847,157,4,,,42.609,,,,,53.046,,,,,55.967,,,,,,,48.976,,,,,,
2388,20331,54962571010661,2000,46.635944,-87.902873,103,4,159.049,,,,,130.692,,,,,130.814,,,,,,,,,,,,142.263,,,
2389,20331,54727037010661,2002,46.513719,-85.918806,3,4,,,125.886,,,,,142.045,,,,,143.141,,,,,,,,,,,,,176.31
2390,20332,54729018010661,2001,46.362961,-84.780625,33,4,,32.304,,,,,29.916,,,,,36.661,,,,,,46.048,,,,,,,,
2391,20332,54875458010661,2003,46.377898,-86.846129,3,4,,,,196.324,,,,,198.514,,,,,221.479,,,,,,198.209,,,,,,
2392,20335,54740205010661,2002,46.188718,-86.641294,3,4,,,196.241,,,,,245.109,,,,,256.134,,,,,,,264.64,,,,,,
2393,20335,89754467010661,2004,46.461227,-87.316096,103,4,,,,,20.136,,,,,29.003,,,,,,40.269,,,,,,,48.346,,,
2394,20335,100181725010661,2005,46.137664,-85.990492,153,4,,,,,,131.714,,,,,142.044,,,,,166.365,,,,,,,139.182,,,
2395,20335,54955502010661,2001,46.35575,-88.414707,71,4,,152.707,,,,,176.592,,,,,203.544,,,,,,214.273,,,,,,,,
2396,20336,54866136010661,2002,46.193573,-84.623562,33,4,,,57.874,,,,,74.453,,,,,,,,,,,18.416,,,,,,,16.8
2397,20336,89805697010661,2004,45.987657,-87.710967,43,4,,,,,78.821,,,,,82.339,,,,,95.249,,,,,,,138.973,,,,
2398,20336,55104551010661,2002,46.668675,-88.759775,61,4,,,132.155,,,,,142.157,,,,,122.383,,,,,,,141.387,,,,,,
2399,20336,100235380010661,2005,46.073608,-84.40633,97,4,,,,,,11.91,,,,,16.668,,,,,,23.018,,,,,,,35.668,,
2400,20337,54970929010661,2002,46.097059,-87.741419,43,4,,,172.577,,,,,183.645,,,,,,,,,,,41.263,,,,,,,75.311
2401,20337,55327108010661,2002,46.356602,-85.818535,95,4,,,47.039,,,,,60.042,,,,,67.909,,,,,,,94.859,,,,,,
2402,20337,89741686010661,2004,46.045192,-84.463347,97,4,,,,,120.319,,,,,126.531,,,,,132.757,,,,,,,138.178,,,,
2403,20337,54565814010661,2000,46.696015,-88.620483,13,4,71.256,,,,,86.294,,,,,,,,,,,69.83,,,,,,,97.189,,
2404,20338,89802372010661,2004,45.845986,-86.672344,41,4,,,,,154.52,,,,,139.125,,,,,136.618,,,,,,,140.016,,,,
2405,20338,55088250010661,2000,45.416486,-87.382068,109,4,139.632,,,,,158.584,,,,,164.086,,,,,,,,,,,,24.038,,,
2406,20339,55900211010661,2003,46.605569,-89.073593,131,4,,,,164.729,,,,,180.464,,,,,187.606,,,,,,,185.588,,,,,
2407,20339,89794548010661,2004,46.017483,-87.169416,41,4,,,,,21.4,,,,,35.616,,,,,,54.828,,,,,,,62.499,,,
2408,20340,54626046010661,2000,45.804207,-86.869236,41,4,112.193,,,,,128.39,,,,,,,,,,,68.957,,,,,,,43.067,,
2409,20340,55053917010661,2002,46.25128,-89.449977,53,4,,,178.078,,,,,182.447,,,,,192.784,,,,,,,198.973,,,,,,
2410,20341,60135138010661,2002,45.971592,-86.15987,153,4,,,96.957,,,,,106.991,,,,,128.139,,,,,,,156.906,,,,,,
2411,20342,89657210010661,2004,46.322971,-86.313739,153,4,,,,,12.192,,,,,20.819,,,,,,27.954,,,,,,,38.496,,,
2412,20342,89733382010661,2004,46.566495,-85.438044,95,4,,,,,173.845,,,,,182.316,,,,,210.162,,,,,,,207.265,,,,
2413,20343,89818967010661,2004,46.314914,-89.530329,53,4,,,,,61.755,,,,,70.05,,,,,83.553,,,,,,,88.723,,,,
2414,20344,55037311010661,2002,46.261658,-89.613867,53,4,,,105.991,,,,,131.385,,,,,,,,,,,164.898,,,,,,,191.603
2415,20346,89819080010661,2004,46.761837,-89.881764,53,4,,,,,187.354,,,,,199.95,,,,,,229.959,,,,,,,217.809,,,
2416,20346,54967945010661,2001,46.309551,-88.799666,71,4,,37.052,,,,,48.818,,,,,,,,,,,34.515,,,,,,,40.272,
2417,20347,55161377010661,2003,46.130675,-87.697562,43,4,,,,201.41,,,,,71.394,,,,,77.759,,,,,,,282.775,,,,,
2418,20349,54879981010661,2001,47.282693,-88.337137,61,4,,70.123,,,,,,,,,,9.759,,,,,,,19.809,,,,,,,37.318
