PLOT,FIA_PLOT,FIRST_PLTCN,FIRST_INVYR,PUB_LAT,PUB_LONG,COUNTYCD,N_CYCLES,BIOM_2000_Mgha,BIOM_2001_Mgha,BIOM_2002_Mgha,BIOM_2003_Mgha,BIOM_2004_Mgha,BIOM_2005_Mgha,BIOM_2006_Mgha,BIOM_2007_Mgha,BIOM_2008_Mgha,BIOM_2009_Mgha,BIOM_2010_Mgha,BIOM_2011_Mgha,BIOM_2012_Mgha,BIOM_2013_Mgha,BIOM_2014_Mgha,BIOM_2015_Mgha,BIOM_2016_Mgha,BIOM_2017_Mgha,BIOM_2018_Mgha,BIOM_2019_Mgha,BIOM_2020_Mgha,BIOM_2021_Mgha,BIOM_2022_Mgha,BIOM_2023_Mgha,BIOM_2024_Mgha,BIOM_2025_Mgha
4915,20297,90738644010661,2004,46.357552,-90.597139,3,3,,,,,82.048,,,,,100.761,,,,,,101.195,,,,,,,,,,
4916,20298,69936528010661,2003,45.646179,-91.394858,113,3,,,,200.869,,,,,,,,,,158.309,,,,,,,196.885,,,,,
4917,20298,169116381010661,2010,42.916294,-89.560388,25,3,,,,,,,,,,,2.083,,,,,,8.115,,,,,,,18.463,,
4918,20298,169115881010661,2010,44.625722,-87.480516,61,3,,,,,,,,,,,5.323,,,,,20.843,,,,,,,21.938,,,
4919,20298,102133016010661,2008,43.432872,-90.679282,123,3,,,,,,,,,6.646,,,,,8.863,,,,,,,16.331,,,,,
4920,20299,63676623010661,2000,45.477414,-88.663209,41,3,211.184,,,,,,,,,,164.772,,,,,179.972,,,,,,,,,,
4921,20299,102549789010661,2007,45.411823,-89.075268,67,3,,,,,,,,156.751,,,,,148.39,,,,,,151.953,,,,,,,
4922,20299,102137886010661,2008,45.688168,-92.689172,13,3,,,,,,,,,23.403,,,,,20.118,,,,,,23.453,,,,,,
4923,20301,220873581010661,2011,43.138859,-90.094368,49,3,,,,,,,,,,,,33.894,,,,,,39.037,,,,,,,56.961,
4924,20301,220872167010661,2011,44.485644,-89.991135,141,3,,,,,,,,,,,,19.058,,,,,,32.881,,,,,,,41.49,
4925,20301,90756997010661,2004,45.905475,-92.498227,13,3,,,,,70.487,,,,,,,,,,6.51,,,,,,,17.972,,,,
4926,20302,69781331010661,2003,44.047928,-89.201506,137,3,,,,45.017,,,,,,,,,,39.621,,,,,,,57.98,,,,,
4927,20302,169116971010661,2010,43.703192,-90.598159,123,3,,,,,,,,,,,8.592,,,,,4.73,,,,,,,10.026,,,
4928,20303,69840027010661,2003,46.249041,-90.269957,51,3,,,,125.154,,,,,,,,,,94.428,,,,,,,127.545,,,,,
4929,20303,69867413010661,2003,44.618426,-91.345327,35,3,,,,97.509,,,,,106.378,,,,,,,,,,,,109.64,,,,,
4930,20303,63988720010661,2002,45.655196,-90.661333,99,3,,,24.335,,,,,24.919,,,,,35.346,,,,,,,,,,,,,
4931,20304,102132437010661,2008,45.199294,-89.289137,67,3,,,,,,,,,140.636,,,,,157.332,,,,,,,187.405,,,,,
4932,20304,102134564010661,2008,45.261414,-89.779545,69,3,,,,,,,,,84.801,,,,,99.233,,,,,,,108.656,,,,,
4933,20304,102549876010661,2007,46.049243,-89.189987,125,3,,,,,,,,147.019,,,,,160.168,,,,,,171.036,,,,,,,
4934,20304,69771566010661,2003,45.844578,-91.6775,129,3,,,,131.144,,,,,139.14,,,,,,,,,,,145.836,,,,,,
4935,20305,102135912010661,2008,44.195209,-89.1383,137,3,,,,,,,,,56.435,,,,,71.77,,,,,,123.374,,,,,,
4936,20306,102553584010661,2007,44.842092,-89.958804,73,3,,,,,,,,4.773,,,,,20.425,,,,,,,66.165,,,,,,
4937,20306,220874255010661,2011,44.572451,-87.634493,61,3,,,,,,,,,,,,10.853,,,,,,12.383,,,,,,,16.831,
4938,20306,102137242010661,2008,44.787524,-91.281041,35,3,,,,,,,,,136.676,,,,,155.786,,,,,,,160.531,,,,,
4939,20307,69981651010661,2003,43.857311,-89.785466,1,3,,,,125.763,,,,,,,,,,42.92,,,,,,,63.596,,,,,
4940,20307,102133355010661,2008,46.393568,-90.592238,3,3,,,,,,,,,51.015,,,,,68.157,,,,,,,97.646,,,,,
4941,20308,90616488010661,2004,45.763685,-89.719764,85,3,,,,,76.708,,,,,92.257,,,,,93.137,,,,,,,,,,,
4942,20308,102134351010661,2008,45.543954,-88.251865,75,3,,,,,,,,,67.48,,,,,75.861,,,,,,,97.163,,,,,
4943,20308,90621552010661,2004,43.054026,-90.523005,43,3,,,,,86.938,,,,,116.11,,,,,58.538,,,,,,,,,,,
4944,20308,220874239010661,2011,43.555944,-87.92745,117,3,,,,,,,,,,,,9.854,,,,,,11.807,,,,,,,90.91,
4945,20308,102549711010661,2007,43.367151,-89.708684,111,3,,,,,,,,22.867,,,,,38.191,,,,,,,53.721,,,,,,
4946,20309,90676564010661,2004,44.369651,-89.76707,141,3,,,,,87.6,,,,,,,,,,99.996,,,,,,,114.042,,,,
4947,20309,102488619010661,2006,43.54602,-88.070798,117,3,,,,,,,6.727,,,,,,,,,,,1.423,,,,,,,2.155,
4948,20311,102137232010661,2008,45.022402,-91.184021,17,3,,,,,,,,,16.78,,,,,13.218,,,,,,,8.41,,,,,
4949,20311,245792725010661,2012,45.71977,-90.482346,99,3,,,,,,,,,,,,,2.16,,,,,,14.679,,,,,,,32.078
4950,20311,69981837010661,2003,44.179227,-89.81759,1,3,,,,22.874,,,,,23.918,,,,,44.362,,,,,,,,,,,,
4951,20312,90627378010661,2004,46.174207,-90.421618,51,3,,,,,103.252,,,,,112.971,,,,,121.113,,,,,,,,,,,
4952,20312,107110722010661,2009,44.480674,-88.636139,87,3,,,,,,,,,,53.444,,,,,73.469,,,,,,,105.09,,,,
4953,20312,220873611010661,2011,43.638395,-89.73384,21,3,,,,,,,,,,,,35.197,,,,,,52.723,,,,,,,72.625,
4954,20313,63697848010661,2000,46.180044,-89.529197,125,3,234.575,,,,,,,,,,193.264,,,,,,197.988,,,,,,,,,
4955,20313,63820503010661,2000,45.981017,-90.478389,99,3,230.313,,,,,,,,,,,,,,,10.664,,,,,,,51.586,,,
4956,20313,102555252010661,2007,44.874519,-88.390451,83,3,,,,,,,,14.802,,,,,9.166,,,,,,,14.699,,,,,,
4957,20313,64031088010661,2002,45.455737,-91.468702,107,3,,,209.68,,,,,,,,,,108.385,,,,,,127.676,,,,,,,
4958,20313,64619911010661,2002,46.612162,-91.777591,31,3,,,116.576,,,,,,,,,,53.711,,,,,,,73.677,,,,,,
4959,20314,63703917010661,2000,45.899872,-91.778038,129,3,56.079,,,,,,,,,,54.191,,,,,,78.752,,,,,,,,,
4960,20315,69864210010661,2003,44.844137,-92.057643,33,3,,,,0.17,,,,,0.527,,,,,2.047,,,,,,,,,,,,
4961,20315,96226213010661,2005,45.499234,-89.127169,85,3,,,,,,36.182,,,,,,,,,,37.223,,,,,,,71.093,,,
4962,20315,102555357010661,2007,44.517397,-91.431267,121,3,,,,,,,,5.19,,,,,12.93,,,,,,,22.695,,,,,,
4963,20316,102486683010661,2006,45.709269,-88.576363,41,3,,,,,,,198.381,,,,,214.648,,,,,,244.89,,,,,,,,
4964,20318,90701108010661,2004,45.733018,-91.673246,129,3,,,,,110.163,,,,,141.541,,,,,,,,,,,,,124.376,,,
4965,20319,102550983010661,2007,44.889271,-91.712379,33,3,,,,,,,,23.431,,,,,42.162,,,,,,,88.023,,,,,,
4966,20319,64622462010661,2002,46.184558,-92.014929,31,3,,,1.047,,,,,6.473,,,,,5.484,,,,,,,,,,,,,
4967,20320,107110842010661,2009,45.485322,-88.371745,75,3,,,,,,,,,,65.266,,,,,75.14,,,,,,,102.285,,,,
4968,20320,169115777010661,2010,44.754114,-91.657147,33,3,,,,,,,,,,,91.904,,,,,,101.069,,,,,,,102.116,,
4969,20320,63818069010661,2001,44.431928,-89.095621,135,3,,42.472,,,,,71.414,,,,,,,,,,,,,,,,,,107.083,
4970,20321,102549216010661,2007,44.883661,-88.42938,83,3,,,,,,,,91.056,,,,,100.031,,,,,,,,,,,,,93.295
4971,20322,90771508010661,2004,44.761396,-91.123917,35,3,,,,,116.661,,,,,121.177,,,,,123.665,,,,,,,,,,,
4972,20322,90629189010661,2004,46.267856,-90.421162,51,3,,,,,213.217,,,,,211.998,,,,,,,,,,,,198.327,,,,
4973,20322,102132602010661,2008,45.577065,-89.310641,85,3,,,,,,,,,35.88,,,,,43.099,,,,,,,8.82,,,,,
4974,20322,63818546010661,2001,44.385109,-89.110004,135,3,,17.424,,,,,39.998,,,,,69.801,,,,,,,,,,,,,,
4975,20323,63818740010661,2001,44.26798,-89.091285,135,3,,124.514,,,,,131.422,,,,,142.905,,,,,,,,,,,,,,
4976,20324,102487661010661,2006,43.447459,-90.677131,123,3,,,,,,,68.778,,,,,,,,,,,,79.717,,,,,,,66.355
4977,20324,102138759010661,2008,44.240824,-90.142626,57,3,,,,,,,,,63.611,,,,,77.862,,,,,,,122.336,,,,,
4978,20324,69788220010661,2003,44.352138,-89.295909,97,3,,,,28.695,,,,,,,,,,11.363,,,,,,16.449,,,,,,
4979,20324,90673853010661,2004,43.157106,-90.516442,43,3,,,,,246.412,,,,,199.653,,,,,184.456,,,,,,,,,,,
4980,20325,69788259010661,2003,44.664186,-89.356808,97,3,,,,199.417,,,,,215.461,,,,,,,,,,,,205.95,,,,,
4981,20325,64162039010661,2002,45.550894,-89.550494,69,3,,,88.321,,,,,86.502,,,,,,,,,,,,85.544,,,,,,
4982,20325,102550200010661,2007,44.510488,-90.303905,141,3,,,,,,,,63.179,,,,,79.092,,,,,,112.904,,,,,,,
4983,20325,90641087010661,2004,45.299901,-89.416806,67,3,,,,,28.313,,,,,,,,,,6.283,,,,,,,12.868,,,,
4984,20326,63819441010661,2001,44.52857,-89.050659,135,3,,243.814,,,,,,,,,,200.005,,,,,,239.512,,,,,,,,
4985,20326,90675309010661,2004,44.201135,-89.259066,137,3,,,,,88.037,,,,,105.539,,,,,,,,,,,,57.267,,,,
4986,20326,245792274010661,2012,43.126397,-89.901578,49,3,,,,,,,,,,,,,37.991,,,,,,47.464,,,,,,,62.922
4987,20327,69931420010661,2003,44.875766,-92.283501,109,3,,,,10.813,,,,,,,,,,2.68,,,,,,,9.702,,,,,
4988,20327,169116187010661,2010,44.727107,-88.446074,115,3,,,,,,,,,,,42.108,,,,,,39.242,,,,,,,12.31,,
4989,20327,102552582010661,2007,43.655752,-88.198331,39,3,,,,,,,,252.421,,,,,270.353,,,,,,,272.436,,,,,,
4990,20327,102550890010661,2007,46.421376,-90.96823,7,3,,,,,,,,32.907,,,,,34.816,,,,,,,19.211,,,,,,
4991,20328,102550008010661,2007,44.035244,-90.029261,57,3,,,,,,,,122.169,,,,,159.162,,,,,,,189.315,,,,,,
4992,20328,220873745010661,2011,44.377104,-89.119099,135,3,,,,,,,,,,,,0.879,,,,,,5.13,,,,,,,16.101,
4993,20328,102137764010661,2008,45.172042,-92.367011,109,3,,,,,,,,,39.957,,,,,25.5,,,,,,,39.749,,,,,
4994,20328,90632741010661,2004,44.167808,-90.734189,53,3,,,,,40.148,,,,,53.642,,,,,,56.774,,,,,,,,,,
4995,20329,102133100010661,2008,45.491122,-90.43785,99,3,,,,,,,,,1.395,,,,,3.008,,,,,,,9.675,,,,,
4996,20329,90731736010661,2004,45.776584,-90.947319,113,3,,,,,40.489,,,,,,,,,,42.475,,,,,,,76.859,,,,
4997,20329,90642203010661,2004,45.161152,-89.398216,67,3,,,,,41.976,,,,,,,,,,15.207,,,,,,,54.739,,,,
4998,20330,90700044010661,2004,45.80323,-91.818899,129,3,,,,,30.453,,,,,48.957,,,,,,73.027,,,,,,,,,,
4999,20331,64119222010661,2002,44.169776,-91.115456,53,3,,,100.143,,,,,88.831,,,,,107.218,,,,,,,,,,,,,
5000,20331,69956408010661,2003,44.167,-91.345716,121,3,,,,33.645,,,,,42.886,,,,,48.434,,,,,,,,,,,,
5001,20332,169116807010661,2010,44.598435,-90.075905,141,3,,,,,,,,,,,5.903,,,,,10.732,,,,,,,26.626,,,
5002,20332,102549978010661,2007,44.458559,-89.632643,97,3,,,,,,,,92.487,,,,,115.148,,,,,,,119.96,,,,,,
5003,20333,169115905010661,2010,44.055604,-87.744417,71,3,,,,,,,,,,,14.233,,,,,,22.191,,,,,,,53.7,,
5004,20333,64555314010661,2001,44.670126,-90.785047,19,3,,48.356,,,,,,,,,,,,,,,,0.601,,,,,,,11.789,
5005,20333,102135604010661,2008,43.882194,-88.73334,39,3,,,,,,,,,4.516,,,,,6.874,,,,,,,5.865,,,,,
5006,20333,69970798010661,2003,46.826934,-90.95615,7,3,,,,101.174,,,,,131.436,,,,,156.746,,,,,,,,,,,,
5007,20334,64513764010661,2001,45.756351,-92.566304,13,3,,61.143,,,,,,,,,,,,,,,,78.325,,,,,,,91.006,
5008,20334,102135101010661,2008,43.705323,-87.976231,117,3,,,,,,,,,144.657,,,,,177.862,,,,,,,197.965,,,,,
5009,20334,69770718010661,2003,45.704026,-91.555483,129,3,,,,40.044,,,,,,,,,,44.569,,,,,,,57.01,,,,,
5010,20334,102550026010661,2007,43.660914,-90.115931,57,3,,,,,,,,73.351,,,,,96.1,,,,,,,,,,,,,10.819
5011,20335,102132857010661,2008,43.053642,-90.65003,43,3,,,,,,,,,36.228,,,,,44.048,,,,,,,56.339,,,,,
5012,20335,63625860010661,2000,45.133993,-88.921418,67,3,108.042,,,,,117.856,,,,,116.838,,,,,,,,,,,,,,,
5013,20335,69956471010661,2003,44.531181,-91.404282,121,3,,,,7.963,,,,,17.12,,,,,,,,,,,9.518,,,,,,
5014,20335,90655244010661,2004,46.454987,-92.162787,31,3,,,,,50.728,,,,,66.92,,,,,,,,,,,,,50.203,,,
5015,20336,102136088010661,2008,45.125658,-89.272979,67,3,,,,,,,,,10.26,,,,,25.385,,,,,,,46.131,,,,,
5016,20336,63692596010661,2000,46.244514,-89.959641,51,3,98.293,,,,,99.969,,,,,108.368,,,,,,,,,,,,,,,
5017,20336,64563956010661,2002,45.78841,-89.434138,85,3,,,40.419,,,,,49.457,,,,,56.492,,,,,,,,,,,,,
5018,20336,90738130010661,2004,43.841146,-89.686716,1,3,,,,,115.693,,,,,94.714,,,,,,122.583,,,,,,,,,,
5019,20336,102137126010661,2008,44.067879,-91.22045,121,3,,,,,,,,,158.281,,,,,192.426,,,,,,175.423,,,,,,
5020,20337,90684550010661,2004,45.330482,-90.610048,119,3,,,,,19.631,,,,,,,,,,28.37,,,,,,,54.162,,,,
5021,20337,102548979010661,2007,45.312048,-87.866924,75,3,,,,,,,,141.653,,,,,125.212,,,,,,,154.699,,,,,,
5022,20338,169114057010661,2010,45.554626,-89.267469,85,3,,,,,,,,,,,13.872,,,,,15.243,,,,,,,9.45,,,
5023,20339,90756146010661,2004,44.395334,-91.9436,11,3,,,,,128.475,,,,,140.954,,,,,156.697,,,,,,,,,,,
5024,20339,63636307010661,2000,43.921494,-87.959462,71,3,119.219,,,,,124.156,,,,,,,,,,146.383,,,,,,,,,,
5025,20339,64143708010661,2001,45.160479,-88.868351,67,3,,157.191,,,,,,,,,,134.407,,,,,,,,,,,,,115.774,
5026,20340,102133268010661,2008,45.527166,-90.740482,107,3,,,,,,,,,13.159,,,,,28.316,,,,,,,69.74,,,,,
5027,20340,90756198010661,2004,44.305681,-91.777454,11,3,,,,,139.716,,,,,133.076,,,,,,,,,,,,142.953,,,,
5028,20340,64282520010661,2002,43.534831,-89.441551,21,3,,,16.539,,,,,19.635,,,,,29.436,,,,,,,,,,,,,
5029,20340,102135230010661,2008,43.897621,-88.218097,39,3,,,,,,,,,53.214,,,,,53.106,,,,,,,49.578,,,,,
5030,20341,64355746010661,2001,43.887353,-90.895642,81,3,,145.029,,,,,182.289,,,,,192.053,,,,,,,,,,,,,,
5031,20341,64382745010661,2002,45.878719,-91.755196,129,3,,,51.946,,,,,62.388,,,,,84.484,,,,,,,,,,,,,
5032,20342,63693108010661,2000,46.455693,-90.235035,51,3,50.544,,,,,39.22,,,,,,,,,,,33.242,,,,,,,,,
5033,20342,102133916010661,2008,46.292219,-92.210874,31,3,,,,,,,,,35.056,,,,,47.309,,,,,,70.244,,,,,,
5034,20343,90594748010661,2004,44.743027,-89.799244,73,3,,,,,211.793,,,,,,,,,,113.826,,,,,,,151.441,,,,
5035,20343,69946238010661,2003,44.756891,-88.785227,115,3,,,,224.687,,,,,248.555,,,,,280.326,,,,,,,,,,,,
5036,20343,90646128010661,2004,45.171975,-89.482163,69,3,,,,,5.959,,,,,3.165,,,,,,,,,,,,0.976,,,,
5037,20343,64023935010661,2002,45.521088,-91.378008,107,3,,,129.483,,,,,,,,,,137.894,,,,,,165.109,,,,,,,
5038,20344,102553347010661,2007,45.779837,-89.038593,41,3,,,,,,,,103.765,,,,,120.639,,,,,,,137.206,,,,,,
5039,20344,69836623010661,2003,42.895659,-90.287721,49,3,,,,77.633,,,,,,,,,,68.586,,,,,,47.972,,,,,,
5040,20345,102135418010661,2008,43.83947,-88.597903,39,3,,,,,,,,,50.895,,,,,59.373,,,,,,,73.554,,,,,
5041,20345,64223627010661,2001,45.115607,-92.11733,33,3,,64.882,,,,,,,,,,90.74,,,,,,,,,,,,,137.357,
5042,20345,64421163010661,2002,44.479328,-89.036235,135,3,,,107.576,,,,,127.459,,,,,152.257,,,,,,,,,,,,,
5043,20345,245792385010661,2012,45.71863,-88.715765,41,3,,,,,,,,,,,,,34.205,,,,,,82.813,,,,,,,133.374
5044,20346,64283207010661,2002,43.364926,-89.501028,21,3,,,107.152,,,,,124.282,,,,,139.229,,,,,,,,,,,,,
5045,20347,245791856010661,2012,45.522886,-87.99645,75,3,,,,,,,,,,,,,52.531,,,,,,75.678,,,,,,,84.995
5046,20347,90689169010661,2004,44.582299,-91.518766,121,3,,,,,113.965,,,,,,,,,,42.887,,,,,,,56.482,,,,
5047,20347,63628269010661,2000,45.187459,-89.411393,67,3,170.634,,,,,,,,,,144.686,,,,,,160.151,,,,,,,,,
5048,20347,64169781010661,2001,43.959939,-87.735421,71,3,,29.348,,,,,27.872,,,,,44.069,,,,,,,,,,,,,,
5049,20348,220873677010661,2011,44.648422,-89.552449,97,3,,,,,,,,,,,,13.298,,,,,,13.848,,,,,,,15.781,
5050,20348,64393104010661,2002,46.061434,-91.818082,129,3,,,55.146,,,,,98.18,,,,,122.94,,,,,,,,,,,,,
5051,20349,63706569010661,2000,45.905103,-91.883877,129,3,88.969,,,,,,,,,,0.555,,,,,4.43,,,,,,,,,,
5052,20349,220873529010661,2011,43.618351,-90.079849,111,3,,,,,,,,,,,,75.879,,,,,103.856,,,,,,,139.372,,
5053,20350,63628385010661,2000,45.130258,-88.662463,67,3,163.856,,,,,,,,,,204.162,,,,,,,,,,,,,209.305,,
5054,20350,102482636010661,2006,45.038313,-87.703339,75,3,,,,,,,119.286,,,,,145.14,,,,,,168.779,,,,,,,,
5055,20350,64423013010661,2002,44.327393,-88.758917,135,3,,,151.012,,,,,,,,,,217.525,,,,,,,295.444,,,,,,
5056,20351,90725488010661,2004,45.205628,-92.524805,109,3,,,,,35.627,,,,,,,,,,11.508,,,,,,,17.977,,,,
5057,20351,90684422010661,2004,43.557001,-88.128652,117,3,,,,,261.68,,,,,282.409,,,,,,,,,,,,198.759,,,,
5058,20351,102554079010661,2007,45.050251,-90.551033,119,3,,,,,,,,130.125,,,,,134.261,,,,,,,182.215,,,,,,
5059,20352,69823075010661,2003,45.666707,-89.835543,85,3,,,,54.466,,,,,42.525,,,,,50.828,,,,,,,,,,,,
5060,20352,102133763010661,2008,45.219741,-92.081316,5,3,,,,,,,,,64.793,,,,,86.906,,,,,,,114.041,,,,,
5061,20352,63748428010661,2000,45.026533,-89.083716,115,3,66.297,,,,,73.402,,,,,93.928,,,,,,,,,,,,,,,
5062,20352,64436312010661,2001,44.50821,-89.399348,97,3,,125.987,,,,,,,,,,,,,,,,123.807,,,,,,,157.518,
5063,20352,64218089010661,2002,46.171673,-91.260997,7,3,,,338.895,,,,,284.303,,,,,292.181,,,,,,,,,,,,,
5064,20352,64423622010661,2002,44.309232,-89.095778,135,3,,,11.692,,,,,,,,,,73.432,,,,,,,84.097,,,,,,
5065,20352,69801668010661,2003,45.554873,-91.023693,107,3,,,,90.378,,,,,104.899,,,,,124.423,,,,,,,,,,,,
5066,20352,102136953010661,2008,43.684316,-91.167531,123,3,,,,,,,,,14.502,,,,,19.125,,,,,,10.204,,,,,,
5067,20352,69811749010661,2003,44.052652,-90.580861,81,3,,,,84.196,,,,,,,,,,86.035,,,,,,104.099,,,,,,
5068,20353,90615969010661,2004,45.562366,-89.321733,85,3,,,,,96.5,,,,,103.943,,,,,,132.215,,,,,,,,,,
5069,20354,107113767010661,2009,44.198613,-91.327738,121,3,,,,,,,,,,12.116,,,,,14.332,,,,,,,23.828,,,,
5070,20354,96166227010661,2005,44.965097,-89.087925,115,3,,,,,,155.469,,,,,168.37,,,,,,,,,,,,,187.626,,
5071,20354,102132614010661,2008,45.271912,-89.633161,69,3,,,,,,,,,211.608,,,,,221.107,,,,,,235.678,,,,,,
5072,20356,169116447010661,2010,44.786781,-88.982477,115,3,,,,,,,,,,,31.804,,,,,63.618,,,,,,,97.184,,,
5073,20356,169114715010661,2010,45.037181,-91.022627,17,3,,,,,,,,,,,6.133,,,,,,4.95,,,,,,,9.299,,
5074,20356,69760399010661,2003,43.552129,-90.724032,123,3,,,,140.89,,,,,160.56,,,,,190.968,,,,,,,,,,,,
5075,20357,63749327010661,2000,44.785438,-89.182,115,3,115.016,,,,,137.26,,,,,153.811,,,,,,,,,,,,,,,
5076,20357,96260318010661,2005,45.220356,-91.58711,5,3,,,,,,2.604,,,,,4.348,,,,,,5.439,,,,,,,,,
5077,20357,102484700010661,2006,45.586779,-91.331703,107,3,,,,,,,70.02,,,,,84.483,,,,,,,,,,,,,122.079,
5078,20357,64418087010661,2001,45.678521,-92.486533,95,3,,178.248,,,,,209.234,,,,,,,,,,,,211.693,,,,,,,
5079,20357,102549567010661,2007,45.576812,-88.831258,41,3,,,,,,,,99.655,,,,,108.868,,,,,,,150.504,,,,,,
5080,20357,69760485010661,2003,43.540447,-91.069498,123,3,,,,109.337,,,,,129.573,,,,,144.178,,,,,,,,,,,,
5081,20358,90621377010661,2004,43.07085,-90.597381,43,3,,,,,95.362,,,,,92.253,,,,,96.225,,,,,,,,,,,
5082,20358,107113029010661,2009,44.257938,-91.290047,121,3,,,,,,,,,,11.438,,,,,32.557,,,,,,,83.029,,,,
5083,20359,63853551010661,2001,45.600056,-91.146092,107,3,,80.413,,,,,,,,,,1.708,,,,,,8.29,,,,,,,,
5084,20361,69760661010661,2003,43.657854,-90.668244,123,3,,,,21.052,,,,,24.488,,,,,,,,,,,23.526,,,,,,
5085,20361,69853480010661,2003,45.120705,-87.236981,29,3,,,,60.273,,,,,,,,,,43.981,,,,,,,55.013,,,,,
5086,20362,96207770010661,2005,44.996226,-89.812107,73,3,,,,,,200.195,,,,,209.051,,,,,,223.429,,,,,,,,,
5087,20362,63629634010661,2000,45.186547,-89.385941,67,3,253.264,,,,,,,,,,170.362,,,,,184.086,,,,,,,,,,
5088,20362,90646360010661,2004,45.519429,-90.020044,69,3,,,,,81.437,,,,,102.654,,,,,,134.93,,,,,,,,,,
5089,20363,69936289010661,2003,45.752599,-90.837474,113,3,,,,69.94,,,,,71.567,,,,,90.089,,,,,,,,,,,,
5090,20363,69878364010661,2003,45.612179,-88.716627,41,3,,,,199.51,,,,,170.395,,,,,,,,,,,,141.233,,,,,
5091,20363,64371550010661,2001,44.802435,-87.978856,83,3,,59.5,,,,,,,,,,13.249,,,,,,,,,,,,,,20.608
5092,20363,102555990010661,2007,45.398797,-92.177593,95,3,,,,,,,,128.657,,,,,157.207,,,,,,,212.143,,,,,,
5093,20363,90722834010661,2004,45.453773,-91.270066,107,3,,,,,88.424,,,,,,,,,,76.233,,,,,,,97.263,,,,
5094,20363,102137411010661,2008,44.93653,-91.589838,17,3,,,,,,,,,15.066,,,,,16.921,,,,,,,16.108,,,,,
5095,20363,102135745010661,2008,44.577455,-88.798952,135,3,,,,,,,,,114.445,,,,,128.067,,,,,,134.464,,,,,,
5096,20364,90757694010661,2004,45.856729,-92.164809,13,3,,,,,31.795,,,,,37.968,,,,,38.718,,,,,,,,,,,
5097,20364,69878452010661,2003,45.522782,-88.738769,41,3,,,,127.318,,,,,130.069,,,,,122.092,,,,,,,,,,,,
5098,20365,102550563010661,2007,45.128754,-90.410088,119,3,,,,,,,,180.394,,,,,197.385,,,,,,,,,,,,,198.022
5099,20365,245790959010661,2012,45.136071,-91.442031,17,3,,,,,,,,,,,,,5.068,,,,,,9.493,,,,,,,16.887
5100,20366,69803682010661,2003,45.517666,-90.927999,107,3,,,,12.14,,,,,25.223,,,,,,,,,,,,52.035,,,,,
5101,20366,69878653010661,2003,45.998002,-88.746516,41,3,,,,269.61,,,,,283.181,,,,,274.342,,,,,,,,,,,,
5102,20366,102550236010661,2007,43.800005,-90.404064,81,3,,,,,,,,89.648,,,,,119.223,,,,,,179.232,,,,,,,
5103,20366,102136895010661,2008,44.501987,-90.740962,19,3,,,,,,,,,101.469,,,,,118.07,,,,,,,127.629,,,,,
5104,20367,169117863010661,2010,45.256929,-91.932847,5,3,,,,,,,,,,,101.598,,,,,123.926,,,,,,,171.046,,,
5105,20367,64061673010661,2001,44.757462,-88.991419,115,3,,304.606,,,,,,,,,,285.763,,,,,324.474,,,,,,,,,
5106,20367,107109123010661,2009,46.100712,-92.08792,13,3,,,,,,,,,,28.557,,,,,,49.835,,,,,,,82.157,,,
5107,20368,64062023010661,2001,44.994564,-89.032181,115,3,,160.587,,,,,,,,,,185.676,,,,,,,,,,,,,223.88,
5108,20368,102135835010661,2008,45.528242,-88.562931,41,3,,,,,,,,,21.543,,,,,49.183,,,,,,,74.539,,,,,
5109,20368,69790644010661,2003,45.538101,-90.390059,99,3,,,,10.144,,,,,13.315,,,,,,,,,,,,6.542,,,,,
5110,20369,220872771010661,2011,44.947829,-88.258633,83,3,,,,,,,,,,,,25.219,,,,,,,24.332,,,,,,,29.455
5111,20369,90766574010661,2004,44.097056,-90.395378,81,3,,,,,25.372,,,,,28.351,,,,,35.431,,,,,,,,,,,
5112,20370,69878878010661,2003,45.434954,-88.779815,41,3,,,,113.244,,,,,,,,,,125.071,,,,,,,156.32,,,,,
5113,20371,69855598010661,2003,46.456262,-92.005051,31,3,,,,87.572,,,,,97.106,,,,,,,,,,,,4.759,,,,,
5114,20371,64147626010661,2001,45.230308,-88.937425,67,3,,156.847,,,,,,,,,,126.025,,,,,,137.251,,,,,,,,
5115,20372,69824865010661,2003,45.715616,-89.978659,85,3,,,,138.993,,,,,149.169,,,,,,,,,,,,107.921,,,,,
5116,20372,220873785010661,2011,44.732433,-89.149009,115,3,,,,,,,,,,,,14.807,,,,,,46.514,,,,,,,78.446,
5117,20372,102488484010661,2006,46.004102,-91.962168,129,3,,,,,,,109.363,,,,,124.89,,,,,,148.212,,,,,,,,
5118,20372,102132071010661,2008,45.165717,-88.441831,83,3,,,,,,,,,0.698,,,,,1.332,,,,,,,2.43,,,,,
5119,20373,169116777010661,2010,45.458315,-89.761198,69,3,,,,,,,,,,,0.47,,,,,,0.616,,,,,,,3.967,,
5120,20373,102488364010661,2006,45.87939,-91.662678,129,3,,,,,,,73.348,,,,,77.279,,,,,,,,,,,,,38.608,
5121,20373,64554991010661,2002,45.652075,-89.332484,85,3,,,82.543,,,,,79.547,,,,,,,,,,,,77.576,,,,,,
5122,20373,64437611010661,2002,44.192359,-87.790463,71,3,,,99.2,,,,,122.634,,,,,,,,,,,,166.32,,,,,,
5123,20374,69764845010661,2003,46.079215,-88.947833,125,3,,,,149.117,,,,,,,,,,149.254,,,,,,,149.773,,,,,
